Pattern, Position, Event, EventNo, Timestamp
0,0,TASK_START,0,778517
1,0,PATTERN_START,0,778517
1, 1, SUCCESS, 0, 6009
1, 2, SUCCESS, 0, 4127
1, 3, SUCCESS, 0, 4192
1, 4, SUCCESS, 0, 2797
1, 5, SUCCESS, 0, 4386
1, 6, SUCCESS, 0, 3584
1,0,PATTERN_FINISH,0,804005
2,0,PATTERN_START,0,809007
2, 1, SUCCESS, 0, 2799
2, 2, SUCCESS, 0, 2799
2, 3, ERROR, 1, 1218
2, 3, ERROR, 2, 1250
2, 3, ERROR, 3, 1252
2, 3, ERROR, 4, 1254
2, 3, SUCCESS, 0, 3165
2, 4, SUCCESS, 0, 1913
2, 5, SUCCESS, 0, 2793
2, 6, SUCCESS, 0, 3339
2,0,PATTERN_FINISH,0,826208
3,0,PATTERN_START,0,831208
3, 1, SUCCESS, 0, 1711
3, 2, ERROR, 1, 547
3, 2, ERROR, 2, 569
3, 2, ERROR, 3, 574
3, 2, ERROR, 4, 601
3, 2, ERROR, 5, 601
3, 2, ERROR, 6, 632
3, 2, ERROR, 7, 730
3, 2, ERROR, 8, 731
3, 2, SUCCESS, 0, 4439
3, 3, SUCCESS, 0, 3324
3, 4, SUCCESS, 0, 1670
3, 5, SUCCESS, 0, 3386
3, 6, ERROR, 9, 6287
3, 6, ERROR, 10, 6287
3, 6, ERROR, 11, 6316
3, 6, ERROR, 12, 6316
3, 6, ERROR, 13, 6324
3, 6, ERROR, 14, 6327
3, 6, ERROR, 15, 6328
3, 6, ERROR, 16, 6336
3, 6, ERROR, 17, 6347
3, 6, ERROR, 18, 6348
3, 6, ERROR, 19, 6375
3, 6, ERROR, 20, 6381
3, 6, ERROR, 21, 6381
3, 6, ERROR, 22, 6383
3, 6, ERROR, 23, 6394
3, 6, ERROR, 24, 6397
3, 6, ERROR, 25, 6402
3, 6, ERROR, 26, 6410
3, 6, ERROR, 27, 6417
3, 6, ERROR, 28, 6419
3, 6, ERROR, 29, 6420
3, 6, ERROR, 30, 6423
3, 6, ERROR, 31, 6426
3, 6, ERROR, 32, 6440
3, 6, ERROR, 33, 6449
3, 6, ERROR, 34, 6455
3, 6, ERROR, 35, 6455
3, 6, ERROR, 36, 6457
3, 6, ERROR, 37, 6465
3, 6, ERROR, 38, 6489
3, 6, ERROR, 39, 6493
3, 6, ERROR, 40, 6494
3, 6, ERROR, 41, 6494
3, 6, ERROR, 42, 6496
3, 6, ERROR, 43, 6499
3, 6, ERROR, 44, 6503
3, 6, ERROR, 45, 6506
3, 6, ERROR, 46, 6512
3, 6, ERROR, 47, 6513
3, 6, ERROR, 48, 6518
3, 6, ERROR, 49, 6524
3, 6, ERROR, 50, 6526
3, 6, ERROR, 51, 6527
3, 6, ERROR, 52, 6529
3, 6, ERROR, 53, 6531
3, 6, ERROR, 54, 6532
3, 6, ERROR, 55, 6538
3, 6, ERROR, 56, 6539
3, 6, ERROR, 57, 6544
3, 6, ERROR, 58, 6545
3, 6, ERROR, 59, 6579
3, 6, ERROR, 60, 6581
3, 6, ERROR, 61, 6594
3, 6, ERROR, 62, 6617
3, 6, ERROR, 63, 6618
3, 6, ERROR, 64, 6622
3, 6, ERROR, 65, 6624
3, 6, ERROR, 66, 6627
3, 6, ERROR, 67, 6634
3, 6, ERROR, 68, 6636
3, 6, ERROR, 69, 6637
3, 6, ERROR, 70, 6638
3, 6, ERROR, 71, 6639
3, 6, ERROR, 72, 6644
3, 6, ERROR, 73, 6647
3, 6, ERROR, 74, 6652
3, 6, ERROR, 75, 6654
3, 6, ERROR, 76, 6656
3, 6, ERROR, 77, 6658
3, 6, ERROR, 78, 6660
3, 6, ERROR, 79, 6663
3, 6, ERROR, 80, 8246
3, 6, ERROR, 81, 8248
3, 6, ERROR, 82, 8249
3, 6, ERROR, 83, 8250
3, 6, ERROR, 84, 8251
3, 6, ERROR, 85, 8259
3, 6, ERROR, 86, 8263
3, 6, ERROR, 87, 8264
3, 6, ERROR, 88, 8265
3, 6, ERROR, 89, 8268
3, 6, ERROR, 90, 8269
3, 6, ERROR, 91, 8271
3, 6, ERROR, 92, 8276
