Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968608,1,OK,0.7170123,-0.4793199,-0.4990994,-0.0839381,92.429,-97.307,-162.052,0.0061456,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968608,1,OK,0.5238959,0.2184823,0.3115987,-0.7620399,-95.315,108.158,-237.002,0.0414602,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968616,1,OK,0.7170700,-0.4796552,-0.4987615,-0.0835372,92.418,-97.311,-162.040,0.0090534,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968616,1,OK,0.5260299,0.2190805,0.3132841,-0.7597034,-94.760,107.212,-237.250,0.0391547,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968624,1,OK,0.7170527,-0.4794603,-0.4989442,-0.0837138,92.424,-97.308,-162.066,0.0080680,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968624,1,OK,0.5278209,0.2198565,0.3147787,-0.7576164,-94.354,106.517,-237.477,0.0416199,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968632,1,OK,0.7170573,-0.4794606,-0.4989328,-0.0837408,92.423,-97.306,-162.049,0.0071879,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968632,1,OK,0.5295465,0.2202000,0.3159705,-0.7558142,-94.075,105.873,-237.572,0.0415040,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968640,1,OK,0.7170600,-0.4794198,-0.4989573,-0.0838045,92.422,-97.302,-162.041,0.0064767,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968640,1,OK,0.5304423,0.2196909,0.3170049,-0.7549005,-93.744,105.241,-237.387,0.0345151,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968648,1,OK,0.7170754,-0.4793906,-0.4989522,-0.0838708,92.409,-97.303,-162.029,0.0061237,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968648,1,OK,0.5322785,0.2205580,0.3173349,-0.7532147,-93.349,104.704,-237.265,0.0369084,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968656,1,OK,0.7171013,-0.4795039,-0.4988313,-0.0837209,92.410,-97.301,-162.037,0.0068044,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968656,1,OK,0.5338986,0.2211398,0.3181852,-0.7515368,-93.114,104.333,-237.210,0.0431933,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968664,1,OK,0.7171057,-0.4797013,-0.4986784,-0.0834622,92.419,-97.305,-162.025,0.0081536,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968664,1,OK,0.5333642,0.2198180,0.3196852,-0.7516675,-92.996,103.944,-237.042,0.0387398,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968672,1,OK,0.7171254,-0.4798648,-0.4985261,-0.0832631,92.414,-97.307,-162.009,0.0099076,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968672,1,OK,0.5336025,0.2199734,0.3207177,-0.7510128,-92.803,103.582,-237.119,0.0403708,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968680,1,OK,0.7171381,-0.4798761,-0.4985089,-0.0831911,92.417,-97.307,-162.023,0.0099088,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968680,1,OK,0.5347026,0.2210680,0.3208927,-0.7498333,-92.587,103.152,-237.473,0.0407661,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968688,1,OK,0.7170945,-0.4796064,-0.4987649,-0.0835863,92.412,-97.309,-162.018,0.0075979,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968688,1,OK,0.5358414,0.2219275,0.3213274,-0.7485792,-92.474,102.783,-237.887,0.0391773,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968696,1,OK,0.7170242,-0.4792435,-0.4991440,-0.0840074,92.428,-97.306,-162.047,0.0059955,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968696,1,OK,0.5368447,0.2224180,0.3217839,-0.7475179,-92.453,102.369,-238.331,0.0390335,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968704,1,OK,0.7170209,-0.4791739,-0.4992095,-0.0840431,92.431,-97.305,-162.060,0.0055421,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968704,1,OK,0.5383260,0.2234735,0.3221022,-0.7459993,-92.301,101.908,-238.867,0.0391851,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968712,1,OK,0.7170406,-0.4792703,-0.4991141,-0.0838917,92.435,-97.303,-162.079,0.0062946,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968712,1,OK,0.5389769,0.2244434,0.3230355,-0.7448337,-92.096,101.445,-239.488,0.0388962,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968720,1,OK,0.7170444,-0.4794156,-0.4989918,-0.0837571,92.435,-97.307,-162.074,0.0077141,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968720,1,OK,0.5396670,0.2252189,0.3241472,-0.7436158,-91.919,100.948,-240.187,0.0420240,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968728,1,OK,0.7170475,-0.4795525,-0.4988831,-0.0835938,92.442,-97.305,-162.067,0.0085634,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968728,1,OK,0.5404989,0.2257321,0.3253132,-0.7423458,-91.724,100.434,-240.658,0.0385228,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968736,1,OK,0.7169961,-0.4791861,-0.4992217,-0.0841126,92.434,-97.306,-162.053,0.0046551,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968736,1,OK,0.5405725,0.2255901,0.3263977,-0.7418591,-91.492,100.066,-240.673,0.0369273,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968744,1,OK,0.7169706,-0.4789709,-0.4994245,-0.0843520,92.438,-97.302,-162.081,0.0038355,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968744,1,OK,0.5408173,0.2253347,0.3272306,-0.7413913,-91.277,99.854,-240.368,0.0409136,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968752,1,OK,0.7169694,-0.4791392,-0.4992984,-0.0841526,92.441,-97.307,-162.077,0.0038330,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968752,1,OK,0.5418015,0.2247099,0.3276181,-0.7406909,-91.123,99.518,-239.877,0.0431109,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968760,1,OK,0.7170191,-0.4794152,-0.4990222,-0.0837941,92.437,-97.304,-162.077,0.0061625,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968760,1,OK,0.5426052,0.2247254,0.3282373,-0.7398232,-91.016,99.229,-239.419,0.0422376,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968768,1,OK,0.7170637,-0.4795644,-0.4988580,-0.0835370,92.433,-97.301,-162.095,0.0076778,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968768,1,OK,0.5420733,0.2247438,0.3290760,-0.7398349,-90.966,99.012,-239.262,0.0390876,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968776,1,OK,0.7171152,-0.4796878,-0.4987015,-0.0833200,92.428,-97.295,-162.097,0.0092772,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968776,1,OK,0.5425133,0.2256430,0.3293728,-0.7391063,-90.933,98.773,-239.755,0.0422352,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968784,1,OK,0.7171123,-0.4798139,-0.4985937,-0.0832648,92.426,-97.295,-162.067,0.0107601,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968784,1,OK,0.5435296,0.2271122,0.3295407,-0.7378336,-90.944,98.382,-240.991,0.0405968,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968792,1,OK,0.7170840,-0.4796385,-0.4987676,-0.0834759,92.428,-97.291,-162.067,0.0092235,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968792,1,OK,0.5451090,0.2288455,0.3293345,-0.7362232,-90.980,97.841,-242.758,0.0407733,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968800,1,OK,0.7170662,-0.4794299,-0.4989515,-0.0837289,92.426,-97.289,-162.063,0.0075537,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968800,1,OK,0.5467103,0.2311380,0.3290254,-0.7344558,-90.803,97.147,-245.035,0.0415220,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968808,1,OK,0.7170718,-0.4794033,-0.4989662,-0.0837457,92.425,-97.289,-162.067,0.0078532,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968808,1,OK,0.5502832,0.2339206,0.3280411,-0.7313402,-90.554,96.359,-247.798,0.0389244,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968816,1,OK,0.7171143,-0.4797731,-0.4986172,-0.0833418,92.418,-97.293,-162.045,0.0120966,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968816,1,OK,0.5543627,0.2363316,0.3264070,-0.7282086,-90.159,95.662,-250.890,0.0410581,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968824,1,OK,0.7171166,-0.4798740,-0.4985338,-0.0832392,92.415,-97.300,-162.017,0.0126526,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968824,1,OK,0.5597530,0.2384006,0.3240951,-0.7244337,-89.441,95.267,-253.628,0.0407995,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968832,1,OK,0.7170932,-0.4795890,-0.4987918,-0.0835380,92.420,-97.294,-162.046,0.0123140,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968832,1,OK,0.5678121,0.2394233,0.3194360,-0.7198796,-88.615,95.391,-255.830,0.0427158,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968840,1,OK,0.7170409,-0.4793306,-0.4990658,-0.0838325,92.431,-97.295,-162.062,0.0089682,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968840,1,OK,0.5765305,0.2382696,0.3139099,-0.7157519,-87.553,95.816,-257.134,0.0398989,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968848,1,OK,0.7170441,-0.4794163,-0.4989908,-0.0837606,92.436,-97.293,-162.051,0.0094397,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968848,1,OK,0.5865879,0.2359091,0.3070634,-0.7113182,-86.422,96.181,-257.810,0.0399223,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968856,1,OK,0.7170328,-0.4794151,-0.4990009,-0.0838043,92.444,-97.293,-162.054,0.0088969,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968856,1,OK,0.5991736,0.2361687,0.2991916,-0.7040595,-85.212,96.315,-259.032,0.0422142,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968864,1,OK,0.7170211,-0.4791774,-0.4992065,-0.0840398,92.448,-97.286,-162.081,0.0071367,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968864,1,OK,0.6119267,0.2351079,0.2913834,-0.6966819,-83.900,96.185,-259.710,0.0441104,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968872,1,OK,0.7169973,-0.4790677,-0.4993116,-0.0842434,92.447,-97.289,-162.065,0.0057400,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968872,1,OK,0.6235732,0.2328312,0.2845776,-0.6898998,-82.678,95.941,-259.923,0.0412493,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968880,1,OK,0.7169743,-0.4790357,-0.4993711,-0.0842683,92.454,-97.291,-162.074,0.0052588,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968880,1,OK,0.6342699,0.2311984,0.2792880,-0.6828229,-81.511,95.489,-260.104,0.0411441,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968888,1,OK,0.7169575,-0.4789598,-0.4994471,-0.0843931,92.450,-97.292,-162.075,0.0048064,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968888,1,OK,0.6455443,0.2286573,0.2730323,-0.6756047,-80.331,95.037,-259.608,0.0419139,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968896,1,OK,0.7169261,-0.4787174,-0.4996842,-0.0846306,92.461,-97.285,-162.102,0.0052369,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968896,1,OK,0.6582164,0.2264609,0.2653241,-0.6671355,-79.049,94.580,-259.143,0.0413288,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968904,1,OK,0.7168910,-0.4785240,-0.4998831,-0.0848467,92.474,-97.281,-162.128,0.0058238,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968904,1,OK,0.6694148,0.2245311,0.2592576,-0.6589804,-77.786,94.136,-259.067,0.0437776,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968912,1,OK,0.7169169,-0.4787429,-0.4996774,-0.0846041,92.473,-97.280,-162.106,0.0051184,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968912,1,OK,0.6780775,0.2216893,0.2544328,-0.6529386,-76.733,93.504,-259.004,0.0381840,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968920,1,OK,0.7169563,-0.4790008,-0.4994215,-0.0843206,92.465,-97.282,-162.094,0.0051374,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968920,1,OK,0.6896281,0.2208010,0.2468018,-0.6440100,-75.691,92.992,-259.178,0.0355530,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968928,1,OK,0.7169287,-0.4788499,-0.4995897,-0.0844172,92.479,-97.279,-162.113,0.0057451,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968928,1,OK,0.7046980,0.2200228,0.2355963,-0.6320483,-74.593,92.438,-259.116,0.0359957,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968936,1,OK,0.7169070,-0.4788349,-0.4996254,-0.0844743,92.475,-97.284,-162.086,0.0056216,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968936,1,OK,0.7199221,0.2197514,0.2241549,-0.6190122,-73.598,91.987,-259.318,0.0401718,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968944,1,OK,0.7169553,-0.4791633,-0.4992883,-0.0841948,92.453,-97.292,-162.039,0.0052903,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968944,1,OK,0.7333661,0.2200788,0.2131621,-0.6068784,-72.639,91.351,-259.916,0.0352520,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968952,1,OK,0.7169948,-0.4794133,-0.4990391,-0.0839128,92.443,-97.296,-162.029,0.0058692,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968952,1,OK,0.7473909,0.2205475,0.2010873,-0.5935736,-71.726,90.751,-260.592,0.0364805,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968960,1,OK,0.7169906,-0.4793874,-0.4990629,-0.0839553,92.440,-97.297,-162.023,0.0057366,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968960,1,OK,0.7636410,0.2218841,0.1872692,-0.5766716,-70.384,90.131,-261.172,0.0433254,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968968,1,OK,0.7169432,-0.4791112,-0.4993435,-0.0842673,92.450,-97.295,-162.027,0.0047320,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968968,1,OK,0.7788979,0.2231471,0.1746995,-0.5594671,-68.825,89.381,-261.916,0.0403540,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968976,1,OK,0.7169329,-0.4790707,-0.4993775,-0.0843832,92.445,-97.297,-162.012,0.0043597,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968976,1,OK,0.7926857,0.2251706,0.1635352,-0.5424056,-67.028,88.596,-262.973,0.0417955,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968984,1,OK,0.7170069,-0.4794424,-0.4989841,-0.0839702,92.431,-97.296,-161.989,0.0061050,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968984,1,OK,0.8036374,0.2270292,0.1550449,-0.5278122,-65.071,87.690,-264.156,0.0363985,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6968992,1,OK,0.7169926,-0.4793201,-0.4990846,-0.0841928,92.423,-97.296,-161.985,0.0054937,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6968992,1,OK,0.8158237,0.2300895,0.1449458,-0.5103736,-63.161,86.804,-265.764,0.0348120,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969000,1,OK,0.7169616,-0.4790977,-0.4992993,-0.0844492,92.428,-97.292,-161.986,0.0042877,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969000,1,OK,0.8278742,0.2327941,0.1345158,-0.4922771,-61.419,85.981,-267.270,0.0387988,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969008,1,OK,0.7169740,-0.4791786,-0.4992061,-0.0844358,92.418,-97.295,-161.968,0.0047207,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969008,1,OK,0.8401819,0.2351601,0.1229169,-0.4729541,-59.659,84.907,-268.172,0.0404044,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969016,1,OK,0.7169854,-0.4791330,-0.4992254,-0.0844834,92.414,-97.291,-161.990,0.0045138,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969016,1,OK,0.8505399,0.2384057,0.1120708,-0.4551756,-57.795,83.866,-269.178,0.0393873,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969024,1,OK,0.7169113,-0.4787772,-0.4996170,-0.0848143,92.438,-97.290,-162.039,0.0033986,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969024,1,OK,0.8610515,0.2411115,0.1010461,-0.4361711,-55.928,82.485,-270.280,0.0391131,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969032,1,OK,0.7168943,-0.4786390,-0.4997577,-0.0849087,92.446,-97.286,-162.061,0.0046101,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969032,1,OK,0.8722655,0.2449776,0.0883736,-0.4139190,-53.909,81.210,-271.534,0.0390227,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969040,1,OK,0.7169177,-0.4787519,-0.4996447,-0.0847396,92.450,-97.283,-162.070,0.0037017,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969040,1,OK,0.8826280,0.2484590,0.0761328,-0.3917139,-51.738,79.756,-272.427,0.0347435,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969048,1,OK,0.7169439,-0.4789213,-0.4994830,-0.0845135,92.450,-97.286,-162.077,0.0041123,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969048,1,OK,0.8900327,0.2527477,0.0677931,-0.3733156,-49.381,78.121,-273.624,0.0380428,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969056,1,OK,0.7169665,-0.4790859,-0.4993351,-0.0842623,92.451,-97.290,-162.081,0.0045454,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969056,1,OK,0.8961802,0.2585075,0.0615597,-0.3553102,-46.947,76.425,-275.260,0.0384855,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969064,1,OK,0.7169231,-0.4788786,-0.4995573,-0.0844935,92.459,-97.288,-162.097,0.0035677,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969064,1,OK,0.9015468,0.2644966,0.0555939,-0.3378821,-44.567,74.603,-276.848,0.0349641,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969072,1,OK,0.7169074,-0.4788279,-0.4996140,-0.0845779,92.461,-97.290,-162.088,0.0029936,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969072,1,OK,0.9067154,0.2715938,0.0477062,-0.3191052,-42.189,72.766,-278.457,0.0349949,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969080,1,OK,0.7169260,-0.4788823,-0.4995481,-0.0845011,92.456,-97.293,-162.089,0.0029784,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969080,1,OK,0.9114345,0.2788299,0.0392231,-0.3000044,-39.949,70.926,-279.966,0.0336566,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969088,1,OK,0.7168858,-0.4786693,-0.4997653,-0.0847657,92.460,-97.293,-162.103,0.0032557,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969088,1,OK,0.9145829,0.2862103,0.0325990,-0.2838295,-37.748,69.169,-281.751,0.0386235,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969096,1,OK,0.7168538,-0.4785884,-0.4998748,-0.0848472,92.466,-97.298,-162.104,0.0053482,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969096,1,OK,0.9170442,0.2942925,0.0267110,-0.2677841,-35.573,67.499,-283.682,0.0361293,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969104,1,OK,0.7169246,-0.4789081,-0.4995327,-0.0844589,92.449,-97.300,-162.084,0.0046068,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969104,1,OK,0.9181741,0.3018712,0.0226768,-0.2555695,-33.544,65.687,-285.404,0.0328186,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969112,1,OK,0.7169554,-0.4790743,-0.4993631,-0.0842570,92.442,-97.304,-162.083,0.0039646,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969112,1,OK,0.9186689,0.3098822,0.0191932,-0.2442377,-31.743,64.108,-287.020,0.0325534,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969120,1,OK,0.7169731,-0.4791606,-0.4992716,-0.0841583,92.434,-97.307,-162.074,0.0035235,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969120,1,OK,0.9184667,0.3169908,0.0187066,-0.2357665,-30.204,62.693,-288.881,0.0419983,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969128,1,OK,0.7169692,-0.4791745,-0.4992668,-0.0841400,92.435,-97.309,-162.077,0.0032745,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969128,1,OK,0.9178198,0.3227751,0.0199287,-0.2302736,-28.834,61.371,-290.611,0.0381835,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969136,1,OK,0.7169702,-0.4790597,-0.4993633,-0.0842132,92.438,-97.307,-162.099,0.0036777,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969136,1,OK,0.9167642,0.3292202,0.0210415,-0.2251993,-27.526,60.127,-291.941,0.0325073,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969144,1,OK,0.7170109,-0.4791734,-0.4992100,-0.0841288,92.423,-97.309,-162.084,0.0041857,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969144,1,OK,0.9162023,0.3351763,0.0198026,-0.2187189,-26.212,58.842,-292.920,0.0351558,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969152,1,OK,0.7170348,-0.4793273,-0.4990678,-0.0838916,92.422,-97.312,-162.089,0.0049528,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969152,1,OK,0.9163259,0.3404557,0.0153596,-0.2102399,-25.139,57.283,-293.416,0.0350651,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6969160,1,OK,0.7170238,-0.4793700,-0.4990469,-0.0838658,92.426,-97.313,-162.084,0.0047355,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6969160,1,OK,0.9159078,0.3453019,0.0116028,-0.2043157,-24.638,55.703,-293.754,0.0348968,0
