Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950760,1,OK,0.6867190,-0.3785288,-0.5914512,-0.1879322,85.994,-106.363,-162.080,0.0016137,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950760,1,OK,0.8581063,0.3106809,0.1441095,-0.3825747,-51.059,49.387,-279.382,0.0306064,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950768,1,OK,0.6867275,-0.3785275,-0.5914505,-0.1879058,85.996,-106.363,-162.091,0.0011761,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950768,1,OK,0.8650977,0.3091535,0.1389923,-0.3697448,-47.943,48.884,-278.915,0.0364380,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950776,1,OK,0.6867012,-0.3784461,-0.5915112,-0.1879748,85.999,-106.365,-162.086,0.0022396,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950776,1,OK,0.8731006,0.3087805,0.1330588,-0.3530513,-44.712,48.093,-279.068,0.0401151,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950784,1,OK,0.6867388,-0.3785652,-0.5914350,-0.1878374,86.000,-106.365,-162.087,0.0008195,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950784,1,OK,0.8812341,0.3082305,0.1259739,-0.3354862,-41.417,47.497,-279.224,0.0486827,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950792,1,OK,0.6867564,-0.3785998,-0.5914061,-0.1877939,86.002,-106.364,-162.087,0.0008377,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950792,1,OK,0.8875065,0.3069938,0.1208510,-0.3216863,-38.363,47.256,-278.509,0.0420433,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950800,1,OK,0.6867143,-0.3785091,-0.5914892,-0.1878690,86.013,-106.362,-162.094,0.0025395,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950800,1,OK,0.8929305,0.3054790,0.1173062,-0.3091875,-35.604,47.192,-277.636,0.0418094,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950808,1,OK,0.6866824,-0.3784903,-0.5915113,-0.1879540,86.014,-106.362,-162.074,0.0021001,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950808,1,OK,0.8981553,0.3039744,0.1126362,-0.2970348,-32.767,47.214,-276.741,0.0385632,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950816,1,OK,0.6866088,-0.3782992,-0.5916294,-0.1882360,86.004,-106.366,-162.058,0.0033659,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950816,1,OK,0.9050051,0.3026514,0.1048132,-0.2799679,-29.557,47.244,-275.672,0.0353667,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950824,1,OK,0.6866580,-0.3784202,-0.5915289,-0.1881288,85.995,-106.367,-162.050,0.0045365,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950824,1,OK,0.9109702,0.3019828,0.0984618,-0.2631445,-26.443,47.077,-275.430,0.0364576,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950832,1,OK,0.6867050,-0.3785041,-0.5914719,-0.1879679,86.002,-106.366,-162.077,0.0033989,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950832,1,OK,0.9150560,0.3023125,0.0940332,-0.2498747,-23.902,46.587,-275.919,0.0431815,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950840,1,OK,0.6867117,-0.3786051,-0.5914258,-0.1878850,86.005,-106.368,-162.069,0.0024046,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950840,1,OK,0.9195769,0.3014056,0.0877643,-0.2362847,-21.788,46.528,-275.527,0.0402679,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950848,1,OK,0.6867318,-0.3786673,-0.5913698,-0.1878621,85.996,-106.369,-162.050,0.0024014,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950848,1,OK,0.9238232,0.2987847,0.0832474,-0.2243842,-19.613,47.019,-273.884,0.0448519,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950856,1,OK,0.6866366,-0.3783427,-0.5915791,-0.1882049,85.999,-106.369,-162.071,0.0030260,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950856,1,OK,0.9261845,0.2969684,0.0813168,-0.2176687,-17.588,47.344,-272.609,0.0425040,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950864,1,OK,0.6865729,-0.3781070,-0.5917304,-0.1884354,86.001,-106.368,-162.091,0.0047513,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950864,1,OK,0.9279626,0.2955238,0.0802482,-0.2123941,-16.030,47.375,-272.076,0.0445674,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950872,1,OK,0.6865065,-0.3779282,-0.5918344,-0.1887090,85.991,-106.366,-162.076,0.0057415,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950872,1,OK,0.9301037,0.2936669,0.0783789,-0.2062125,-15.028,47.575,-271.331,0.0420934,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950880,1,OK,0.6864773,-0.3778740,-0.5918533,-0.1888647,85.982,-106.366,-162.054,0.0052053,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950880,1,OK,0.9326263,0.2918314,0.0742036,-0.1988379,-14.179,47.867,-270.637,0.0444327,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950888,1,OK,0.6865116,-0.3779329,-0.5918192,-0.1887287,85.987,-106.368,-162.076,0.0048097,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950888,1,OK,0.9343592,0.2899232,0.0710291,-0.1946081,-13.847,48.321,-269.764,0.0442919,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950896,1,OK,0.6866294,-0.3783010,-0.5915976,-0.1882571,85.992,-106.369,-162.096,0.0027306,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950896,1,OK,0.9361294,0.2867614,0.0662417,-0.1924621,-13.790,48.867,-268.335,0.0438613,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950904,1,OK,0.6866605,-0.3783801,-0.5915290,-0.1882001,85.989,-106.367,-162.099,0.0024377,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950904,1,OK,0.9381689,0.2830910,0.0613837,-0.1895536,-14.044,49.376,-266.886,0.0384945,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950912,1,OK,0.6866828,-0.3785090,-0.5914278,-0.1881776,85.977,-106.368,-162.063,0.0024383,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950912,1,OK,0.9399687,0.2795998,0.0566055,-0.1872926,-14.322,49.871,-265.687,0.0360967,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950920,1,OK,0.6866995,-0.3785562,-0.5914064,-0.1880891,85.978,-106.370,-162.069,0.0031740,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950920,1,OK,0.9407156,0.2763986,0.0553006,-0.1886792,-14.628,50.489,-264.629,0.0395422,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950928,1,OK,0.6866221,-0.3783251,-0.5915786,-0.1882948,85.990,-106.370,-162.091,0.0048292,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950928,1,OK,0.9410168,0.2731001,0.0556646,-0.1918467,-15.251,50.899,-263.929,0.0430212,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950936,1,OK,0.6867385,-0.3786761,-0.5913256,-0.1879592,85.981,-106.368,-162.069,0.0027718,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950936,1,OK,0.9415097,0.2702183,0.0531330,-0.1942124,-15.957,51.318,-263.030,0.0394288,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950944,1,OK,0.6868096,-0.3789786,-0.5911315,-0.1876999,85.978,-106.371,-162.039,0.0016978,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950944,1,OK,0.9429017,0.2676785,0.0484343,-0.1921942,-16.596,51.849,-261.956,0.0362398,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950952,1,OK,0.6868112,-0.3790416,-0.5911117,-0.1876296,85.982,-106.375,-162.032,0.0017563,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950952,1,OK,0.9431233,0.2659591,0.0462137,-0.1940321,-17.287,52.246,-261.322,0.0399167,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950960,1,OK,0.6868807,-0.3792310,-0.5909850,-0.1873913,85.977,-106.377,-162.036,0.0021481,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950960,1,OK,0.9432240,0.2645598,0.0444565,-0.1958575,-17.916,52.413,-261.159,0.0420939,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950968,1,OK,0.6868763,-0.3791819,-0.5909936,-0.1874796,85.972,-106.374,-162.028,0.0019833,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950968,1,OK,0.9433572,0.2638627,0.0429495,-0.1964916,-18.439,52.476,-261.375,0.0380693,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950976,1,OK,0.6868300,-0.3790644,-0.5910747,-0.1876309,85.980,-106.373,-162.024,0.0018444,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950976,1,OK,0.9432070,0.2639639,0.0417944,-0.1973242,-18.864,52.384,-262.042,0.0349628,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950984,1,OK,0.6868246,-0.3790974,-0.5910812,-0.1875639,85.989,-106.373,-162.030,0.0024062,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950984,1,OK,0.9426096,0.2644032,0.0420419,-0.1995261,-19.530,52.054,-262.704,0.0380457,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1950992,1,OK,0.6868341,-0.3790763,-0.5910974,-0.1875204,85.991,-106.374,-162.052,0.0017187,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1950992,1,OK,0.9418993,0.2652079,0.0421078,-0.2017855,-20.032,51.941,-263.035,0.0387627,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951000,1,OK,0.6868842,-0.3792161,-0.5909961,-0.1873735,85.987,-106.378,-162.051,0.0027945,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951000,1,OK,0.9421892,0.2648927,0.0410883,-0.2010550,-20.249,52.061,-262.736,0.0351189,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951008,1,OK,0.6869404,-0.3794307,-0.5908723,-0.1871235,85.993,-106.380,-162.053,0.0041263,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951008,1,OK,0.9420022,0.2646936,0.0406839,-0.2022719,-20.373,52.154,-262.300,0.0381833,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951016,1,OK,0.6868233,-0.3791529,-0.5911086,-0.1873701,86.012,-106.383,-162.063,0.0031511,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951016,1,OK,0.9419299,0.2655646,0.0402679,-0.2015489,-20.531,52.061,-262.353,0.0409820,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951024,1,OK,0.6868287,-0.3790736,-0.5911306,-0.1874411,86.002,-106.381,-162.068,0.0021316,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951024,1,OK,0.9418376,0.2662023,0.0399684,-0.2011984,-20.667,51.998,-262.289,0.0394429,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951032,1,OK,0.6868468,-0.3791006,-0.5911067,-0.1873956,86.003,-106.383,-162.060,0.0020136,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951032,1,OK,0.9420195,0.2661514,0.0392043,-0.2005634,-20.721,52.067,-262.020,0.0395759,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951040,1,OK,0.6867733,-0.3789063,-0.5912526,-0.1875976,86.013,-106.383,-162.070,0.0023411,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951040,1,OK,0.9415910,0.2667300,0.0397671,-0.2016929,-20.853,51.909,-262.120,0.0353421,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951048,1,OK,0.6867584,-0.3789352,-0.5912574,-0.1875784,86.013,-106.387,-162.066,0.0022117,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951048,1,OK,0.9408833,0.2675620,0.0407775,-0.2036822,-21.018,51.735,-262.411,0.0376372,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951056,1,OK,0.6867177,-0.3787165,-0.5913726,-0.1878061,86.006,-106.387,-162.061,0.0023555,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951056,1,OK,0.9409040,0.2677839,0.0402178,-0.2034061,-21.014,51.800,-262.227,0.0402991,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951064,1,OK,0.6866388,-0.3784162,-0.5915555,-0.1881234,86.001,-106.390,-162.065,0.0034406,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951064,1,OK,0.9411728,0.2675936,0.0394036,-0.2025702,-20.994,51.816,-262.045,0.0400492,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951072,1,OK,0.6865719,-0.3782115,-0.5916970,-0.1883342,86.008,-106.388,-162.061,0.0060278,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951072,1,OK,0.9410566,0.2677869,0.0396116,-0.2028141,-20.991,51.719,-262.212,0.0415499,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951080,1,OK,0.6865045,-0.3780437,-0.5918146,-0.1885471,86.013,-106.385,-162.057,0.0064714,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951080,1,OK,0.9406584,0.2675413,0.0406407,-0.2047725,-20.931,51.882,-262.129,0.0408923,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951088,1,OK,0.6865493,-0.3781010,-0.5917208,-0.1885633,85.990,-106.382,-162.031,0.0054629,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951088,1,OK,0.9413922,0.2671481,0.0397077,-0.2020790,-20.925,51.852,-262.106,0.0397404,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951096,1,OK,0.6865904,-0.3781850,-0.5916383,-0.1885042,85.979,-106.381,-162.022,0.0044006,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951096,1,OK,0.9413994,0.2673994,0.0392502,-0.2018021,-20.945,51.810,-261.962,0.0558351,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951104,1,OK,0.6865684,-0.3781595,-0.5916915,-0.1884686,85.991,-106.385,-162.038,0.0040411,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951104,1,OK,0.9411239,0.2672767,0.0395757,-0.2031815,-20.875,51.741,-261.538,0.0411454,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951112,1,OK,0.6865665,-0.3781698,-0.5916879,-0.1884663,85.993,-106.381,-162.057,0.0045844,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951112,1,OK,0.9413294,0.2671788,0.0397707,-0.2023184,-20.807,51.511,-261.525,0.0388227,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951120,1,OK,0.6866583,-0.3784208,-0.5914961,-0.1882299,85.985,-106.379,-162.048,0.0050007,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951120,1,OK,0.9412732,0.2672825,0.0397400,-0.2024488,-20.872,51.573,-261.798,0.0383625,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951128,1,OK,0.6866165,-0.3783085,-0.5915573,-0.1884153,85.980,-106.380,-162.027,0.0056240,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951128,1,OK,0.9420630,0.2668469,0.0394997,-0.1993735,-20.431,51.487,-261.478,0.0405955,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951136,1,OK,0.6866943,-0.3786498,-0.5913545,-0.1880826,85.975,-106.383,-162.012,0.0051984,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951136,1,OK,0.9423261,0.2668816,0.0396334,-0.1980528,-20.154,51.455,-261.558,0.0424102,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951144,1,OK,0.6867544,-0.3788684,-0.5912221,-0.1878393,85.981,-106.381,-162.017,0.0027874,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951144,1,OK,0.9423191,0.2669144,0.0399895,-0.1979703,-19.859,51.388,-261.642,0.0387794,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951152,1,OK,0.6868274,-0.3790789,-0.5910630,-0.1876480,85.973,-106.379,-162.021,0.0017875,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951152,1,OK,0.9427393,0.2666533,0.0399224,-0.1963285,-19.544,51.405,-261.557,0.0357457,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951160,1,OK,0.6868266,-0.3790491,-0.5910803,-0.1876570,85.971,-106.381,-162.026,0.0017818,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951160,1,OK,0.9430657,0.2667962,0.0400182,-0.1945392,-19.205,51.443,-261.670,0.0398426,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951168,1,OK,0.6867777,-0.3789023,-0.5911931,-0.1877769,85.982,-106.379,-162.035,0.0019047,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951168,1,OK,0.9428288,0.2674284,0.0412523,-0.1945615,-18.975,51.293,-262.024,0.0405019,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951176,1,OK,0.6867380,-0.3787463,-0.5912866,-0.1879425,85.978,-106.380,-162.040,0.0025846,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951176,1,OK,0.9428972,0.2677325,0.0415793,-0.1937406,-18.768,51.116,-262.304,0.0403478,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951184,1,OK,0.6867234,-0.3787597,-0.5912765,-0.1880007,85.977,-106.378,-162.022,0.0020033,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951184,1,OK,0.9429110,0.2677357,0.0416683,-0.1936495,-18.658,51.159,-262.208,0.0400685,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951192,1,OK,0.6867193,-0.3787653,-0.5912643,-0.1880426,85.971,-106.378,-162.005,0.0015890,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951192,1,OK,0.9429385,0.2675539,0.0416740,-0.1937660,-18.544,51.296,-261.813,0.0358906,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951200,1,OK,0.6866849,-0.3786660,-0.5913338,-0.1881496,85.968,-106.381,-161.994,0.0009661,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951200,1,OK,0.9429551,0.2676258,0.0417472,-0.1935699,-18.446,51.238,-261.714,0.0368638,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951208,1,OK,0.6866776,-0.3785825,-0.5913864,-0.1881788,85.970,-106.381,-162.015,0.0014230,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951208,1,OK,0.9426754,0.2679848,0.0425635,-0.1942567,-18.396,51.000,-262.067,0.0411302,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951216,1,OK,0.6866173,-0.3783098,-0.5915465,-0.1884440,85.977,-106.376,-162.042,0.0023627,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951216,1,OK,0.9424573,0.2683719,0.0434265,-0.1945889,-18.397,50.930,-262.336,0.0378697,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951224,1,OK,0.6865934,-0.3782725,-0.5915656,-0.1885461,85.971,-106.376,-162.018,0.0035095,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951224,1,OK,0.9422230,0.2687445,0.0438475,-0.1951143,-18.328,51.034,-262.362,0.0382532,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951232,1,OK,0.6865474,-0.3782009,-0.5916437,-0.1886122,85.974,-106.382,-162.007,0.0036117,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951232,1,OK,0.9423023,0.2689000,0.0438096,-0.1945247,-18.228,51.011,-262.302,0.0411059,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951240,1,OK,0.6865612,-0.3781899,-0.5916551,-0.1885480,85.979,-106.383,-162.032,0.0038681,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951240,1,OK,0.9423187,0.2688545,0.0442281,-0.1944133,-18.186,50.977,-262.262,0.0389626,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951248,1,OK,0.6865028,-0.3780250,-0.5917792,-0.1887017,85.983,-106.389,-162.046,0.0052037,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951248,1,OK,0.9423640,0.2685719,0.0445690,-0.1945066,-18.131,51.037,-262.091,0.0385777,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951256,1,OK,0.6865027,-0.3781064,-0.5917409,-0.1886591,85.992,-106.384,-162.040,0.0044710,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951256,1,OK,0.9423328,0.2679804,0.0451839,-0.1953302,-18.103,50.983,-261.899,0.0378203,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951264,1,OK,0.6865371,-0.3780973,-0.5917086,-0.1886537,85.984,-106.381,-162.054,0.0051027,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951264,1,OK,0.9425539,0.2682591,0.0438769,-0.1941752,-18.141,51.036,-262.035,0.0548947,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951272,1,OK,0.6865623,-0.3780746,-0.5917053,-0.1886177,85.978,-106.382,-162.064,0.0068355,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951272,1,OK,0.9424129,0.2683253,0.0441374,-0.1947082,-18.169,50.992,-262.163,0.0403152,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951280,1,OK,0.6865739,-0.3780744,-0.5916988,-0.1885964,85.979,-106.381,-162.078,0.0070016,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951280,1,OK,0.9423845,0.2683553,0.0444973,-0.1947226,-18.113,50.970,-262.135,0.0399018,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951288,1,OK,0.6866250,-0.3782185,-0.5916026,-0.1884229,85.985,-106.374,-162.097,0.0060397,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951288,1,OK,0.9423945,0.2683376,0.0447338,-0.1946442,-18.028,50.963,-262.083,0.0396508,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951296,1,OK,0.6867236,-0.3785340,-0.5914050,-0.1880501,85.984,-106.375,-162.092,0.0037716,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951296,1,OK,0.9424543,0.2682997,0.0449561,-0.1943556,-17.932,50.956,-262.033,0.0404385,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951304,1,OK,0.6867129,-0.3784162,-0.5914721,-0.1881152,85.985,-106.375,-162.111,0.0033645,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951304,1,OK,0.9425093,0.2685067,0.0459249,-0.1935748,-17.716,50.918,-262.010,0.0348550,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1951312,1,OK,0.6867293,-0.3784098,-0.5914622,-0.1880993,85.985,-106.372,-162.113,0.0039359,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,1951312,1,OK,0.9425404,0.2683418,0.0459298,-0.1936509,-17.597,50.904,-261.943,0.0370105,0
