Tools,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861216,1,OK,0.9275964,0.3430939,0.0689752,-0.1307439,-0.491,93.972,-313.711,0.0348263,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861216,1,OK,0.6826473,-0.3892092,-0.5831040,-0.2061519,86.893,-115.278,-161.927,0.0030410,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861224,1,OK,0.9255413,0.3468962,0.0745328,-0.1322161,-0.154,93.670,-314.495,0.0339485,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861224,1,OK,0.6826532,-0.3892002,-0.5831107,-0.2061304,86.894,-115.279,-161.933,0.0027649,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861232,1,OK,0.9238971,0.3499035,0.0786185,-0.1334195,0.071,93.288,-315.264,0.0354625,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861232,1,OK,0.6826211,-0.3891399,-0.5831587,-0.2062148,86.893,-115.280,-161.922,0.0040424,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861240,1,OK,0.9223632,0.3541533,0.0799048,-0.1320484,0.355,93.221,-316.234,0.0379964,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861240,1,OK,0.6825561,-0.3889709,-0.5832824,-0.2063986,86.895,-115.282,-161.915,0.0052021,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861248,1,OK,0.9209256,0.3574658,0.0819678,-0.1318918,0.442,92.914,-316.762,0.0365502,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861248,1,OK,0.6825664,-0.3889418,-0.5832749,-0.2064409,86.889,-115.281,-161.921,0.0065110,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861256,1,OK,0.9194365,0.3606407,0.0846632,-0.1319359,0.492,92.754,-317.359,0.0341761,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861256,1,OK,0.6826290,-0.3890981,-0.5831630,-0.2062550,86.887,-115.280,-161.930,0.0061727,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861264,1,OK,0.9178644,0.3631915,0.0875842,-0.1339621,0.552,92.618,-318.178,0.0407906,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861264,1,OK,0.6825398,-0.3888730,-0.5833384,-0.2064787,86.892,-115.282,-161.924,0.0058203,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861272,1,OK,0.9165537,0.3650938,0.0901725,-0.1360323,0.393,92.319,-318.481,0.0369148,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861272,1,OK,0.6824968,-0.3887741,-0.5833993,-0.2066349,86.891,-115.280,-161.905,0.0066040,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861280,1,OK,0.9151875,0.3676270,0.0916502,-0.1374137,0.430,92.276,-318.812,0.0399858,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861280,1,OK,0.6825457,-0.3888440,-0.5833234,-0.2065563,86.885,-115.280,-161.919,0.0060489,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861288,1,OK,0.9142446,0.3692039,0.0927848,-0.1386945,0.330,92.134,-319.291,0.0410188,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861288,1,OK,0.6825645,-0.3889092,-0.5832971,-0.2064459,86.890,-115.282,-161.930,0.0062671,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861296,1,OK,0.9131869,0.3706808,0.0944716,-0.1405726,0.241,92.029,-319.637,0.0422897,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861296,1,OK,0.6825605,-0.3889655,-0.5832779,-0.2064071,86.896,-115.282,-161.920,0.0056640,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861304,1,OK,0.9122410,0.3727044,0.0956417,-0.1405718,0.201,91.990,-319.945,0.0423549,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861304,1,OK,0.6825958,-0.3890315,-0.5831992,-0.2063883,86.886,-115.278,-161.898,0.0053880,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861312,1,OK,0.9113633,0.3744765,0.0964868,-0.1409772,0.187,91.941,-320.368,0.0359722,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861312,1,OK,0.6826334,-0.3891301,-0.5831286,-0.2062777,86.884,-115.278,-161.898,0.0049183,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861320,1,OK,0.9108782,0.3756005,0.0970348,-0.1407463,0.141,91.658,-320.517,0.0364837,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861320,1,OK,0.6827303,-0.3893943,-0.5829483,-0.2059677,86.886,-115.278,-161.917,0.0042281,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861328,1,OK,0.9094863,0.3766658,0.1001138,-0.1446888,-0.149,91.486,-320.885,0.0423842,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861328,1,OK,0.6826840,-0.3893274,-0.5830248,-0.2060311,86.893,-115.279,-161.909,0.0036745,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861336,1,OK,0.9083794,0.3785976,0.1024393,-0.1449719,-0.228,91.400,-321.307,0.0358294,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861336,1,OK,0.6826443,-0.3892181,-0.5830909,-0.2061822,86.889,-115.279,-161.896,0.0035892,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861344,1,OK,0.9061190,0.3807690,0.1064612,-0.1504307,-0.232,91.407,-321.726,0.0351332,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861344,1,OK,0.6826202,-0.3891217,-0.5831552,-0.2062620,86.890,-115.279,-161.911,0.0027104,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861352,1,OK,0.9046974,0.3819317,0.1090563,-0.1541349,-0.858,91.141,-322.408,0.0314952,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861352,1,OK,0.6826381,-0.3891771,-0.5831257,-0.2061814,86.895,-115.280,-161.930,0.0025895,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861360,1,OK,0.9046016,0.3835890,0.1062716,-0.1525180,-1.308,90.957,-322.836,0.0385922,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861360,1,OK,0.6825458,-0.3888885,-0.5833286,-0.2064575,86.898,-115.278,-161.937,0.0026818,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861368,1,OK,0.9041378,0.3851577,0.1035219,-0.1532042,-1.453,91.007,-323.203,0.0441664,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861368,1,OK,0.6824875,-0.3887032,-0.5834493,-0.2066582,86.899,-115.276,-161.945,0.0033905,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861376,1,OK,0.9032224,0.3859753,0.1045088,-0.1558533,-1.680,91.119,-323.225,0.0331795,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861376,1,OK,0.6825020,-0.3887485,-0.5834128,-0.2066282,86.896,-115.277,-161.942,0.0036876,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861384,1,OK,0.9027123,0.3844042,0.1086086,-0.1598379,-1.718,91.026,-323.232,0.0444532,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861384,1,OK,0.6824807,-0.3887141,-0.5834513,-0.2066545,86.899,-115.278,-161.955,0.0040410,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861392,1,OK,0.9021469,0.3822517,0.1147501,-0.1638508,-1.734,90.921,-323.140,0.0348285,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861392,1,OK,0.6823915,-0.3884640,-0.5836290,-0.2069172,86.904,-115.280,-161.953,0.0050924,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861400,1,OK,0.9007268,0.3796530,0.1250493,-0.1700512,-1.564,91.013,-322.832,0.0325463,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861400,1,OK,0.6822987,-0.3881796,-0.5838190,-0.2072208,86.904,-115.282,-161.957,0.0075863,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861408,1,OK,0.8993111,0.3771401,0.1355003,-0.1750560,-1.150,91.097,-322.658,0.0415224,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861408,1,OK,0.6823646,-0.3883682,-0.5836794,-0.2070436,86.897,-115.284,-161.951,0.0075345,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861416,1,OK,0.8980627,0.3739118,0.1455793,-0.1802223,-0.893,90.948,-322.475,0.0430525,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861416,1,OK,0.6824111,-0.3885290,-0.5835848,-0.2068550,86.902,-115.290,-161.954,0.0063729,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861424,1,OK,0.8965559,0.3709092,0.1543729,-0.1865016,-0.755,90.817,-322.295,0.0425586,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861424,1,OK,0.6824487,-0.3886311,-0.5835089,-0.2067537,86.901,-115.292,-161.947,0.0054089,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861432,1,OK,0.8948828,0.3675563,0.1632624,-0.1934752,-0.935,90.497,-322.111,0.0456791,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861432,1,OK,0.6824245,-0.3885831,-0.5835399,-0.2068359,86.897,-115.296,-161.930,0.0059380,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861440,1,OK,0.8920398,0.3661105,0.1720975,-0.2015206,-1.118,90.359,-322.008,0.0455426,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861440,1,OK,0.6824369,-0.3886676,-0.5834883,-0.2067821,86.892,-115.303,-161.912,0.0050413,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861448,1,OK,0.8898112,0.3642459,0.1800264,-0.2077295,-1.383,90.105,-321.964,0.0358483,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861448,1,OK,0.6824397,-0.3887018,-0.5834831,-0.2067232,86.895,-115.311,-161.916,0.0038597,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861456,1,OK,0.8883997,0.3627415,0.1853619,-0.2116733,-1.259,89.942,-322.034,0.0420232,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861456,1,OK,0.6823895,-0.3885117,-0.5836138,-0.2068771,86.895,-115.316,-161.930,0.0042429,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861464,1,OK,0.8876452,0.3621399,0.1882949,-0.2132737,-1.347,89.634,-321.892,0.0374572,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861464,1,OK,0.6824359,-0.3886677,-0.5835170,-0.2067040,86.895,-115.325,-161.923,0.0034436,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861472,1,OK,0.8854860,0.3603630,0.1933281,-0.2206292,-2.002,89.095,-321.337,0.0447578,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861472,1,OK,0.6824771,-0.3888340,-0.5834068,-0.2065663,86.892,-115.331,-161.909,0.0019081,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861480,1,OK,0.8838660,0.3582986,0.1974405,-0.2267605,-2.728,88.448,-321.178,0.0438038,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861480,1,OK,0.6825099,-0.3889517,-0.5833297,-0.2064538,86.889,-115.337,-161.894,0.0012738,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861488,1,OK,0.8822130,0.3573092,0.2011759,-0.2314273,-3.454,87.646,-320.736,0.0482837,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861488,1,OK,0.6824577,-0.3887908,-0.5834454,-0.2066029,86.894,-115.343,-161.906,0.0012913,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861496,1,OK,0.8802034,0.3557659,0.2055330,-0.2375474,-4.443,86.576,-320.096,0.0382343,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861496,1,OK,0.6824006,-0.3886167,-0.5835655,-0.2067794,86.894,-115.346,-161.908,0.0020726,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861504,1,OK,0.8776601,0.3535283,0.2111521,-0.2452455,-5.276,84.982,-319.554,0.0441200,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861504,1,OK,0.6824357,-0.3888072,-0.5834500,-0.2066315,86.892,-115.351,-161.882,0.0020037,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861512,1,OK,0.8738102,0.3487646,0.2219368,-0.2560529,-5.203,81.936,-318.731,0.0575176,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861512,1,OK,0.6824950,-0.3889350,-0.5833525,-0.2064705,86.890,-115.350,-161.879,0.0014313,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861520,1,OK,0.8694320,0.3482530,0.2354744,-0.2595373,1.101,77.496,-317.013,0.0403428,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861520,1,OK,0.6825248,-0.3890223,-0.5832957,-0.2063679,86.895,-115.352,-161.896,0.0012353,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861528,1,OK,0.8627840,0.3426065,0.2524547,-0.2729306,2.297,70.754,-316.437,0.0407057,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861528,1,OK,0.6825575,-0.3891660,-0.5832055,-0.2062435,86.900,-115.349,-161.885,0.0021089,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861536,1,OK,0.8570475,0.3431542,0.2603349,-0.2827377,0.663,64.601,-315.377,0.0318264,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861536,1,OK,0.6826146,-0.3893438,-0.5830747,-0.2060889,86.893,-115.352,-161.866,0.0034288,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861544,1,OK,0.8544822,0.3447451,0.2628958,-0.2861760,0.245,59.874,-314.927,0.0405547,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861544,1,OK,0.6825873,-0.3893212,-0.5831081,-0.2061275,86.899,-115.352,-161.859,0.0033642,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861552,1,OK,0.8536577,0.3453509,0.2636307,-0.2872284,0.270,56.301,-314.149,0.0380081,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861552,1,OK,0.6826279,-0.3893550,-0.5830600,-0.2060653,86.892,-115.353,-161.872,0.0034927,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861560,1,OK,0.8542383,0.3448955,0.2636883,-0.2859939,0.702,53.403,-313.248,0.0393360,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861560,1,OK,0.6826012,-0.3893206,-0.5831083,-0.2060818,86.901,-115.355,-161.880,0.0034036,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861568,1,OK,0.8543128,0.3435026,0.2649849,-0.2862493,0.955,50.854,-312.866,0.0393624,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861568,1,OK,0.6825938,-0.3893046,-0.5831121,-0.2061261,86.899,-115.353,-161.864,0.0041109,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861576,1,OK,0.8535512,0.3430295,0.2671360,-0.2870880,1.468,48.795,-312.447,0.0432706,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861576,1,OK,0.6826260,-0.3894259,-0.5830382,-0.2059992,86.898,-115.353,-161.865,0.0036667,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861584,1,OK,0.8527714,0.3440516,0.2686986,-0.2867237,1.880,47.277,-312.332,0.0376000,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861584,1,OK,0.6826216,-0.3894064,-0.5830548,-0.2060035,86.898,-115.356,-161.880,0.0031737,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861592,1,OK,0.8529189,0.3447896,0.2691927,-0.2849293,2.185,46.236,-312.538,0.0360060,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861592,1,OK,0.6825797,-0.3893374,-0.5831286,-0.2060639,86.904,-115.364,-161.892,0.0027962,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861600,1,OK,0.8544532,0.3455022,0.2669987,-0.2815130,2.438,45.400,-312.881,0.0552294,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861600,1,OK,0.6825285,-0.3892187,-0.5832255,-0.2061835,86.905,-115.368,-161.880,0.0027318,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861608,1,OK,0.8554754,0.3466387,0.2642180,-0.2796287,2.569,45.119,-313.024,0.0440207,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861608,1,OK,0.6825130,-0.3891410,-0.5832647,-0.2062706,86.897,-115.375,-161.881,0.0033472,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861616,1,OK,0.8554641,0.3478724,0.2626923,-0.2795687,2.469,45.229,-313.103,0.0338572,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861616,1,OK,0.6824921,-0.3890766,-0.5833053,-0.2063464,86.898,-115.379,-161.881,0.0044391,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861624,1,OK,0.8571730,0.3481383,0.2599770,-0.2765250,2.172,44.924,-313.009,0.0454315,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861624,1,OK,0.6825089,-0.3891242,-0.5832648,-0.2063154,86.893,-115.382,-161.877,0.0044484,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861632,1,OK,0.8577040,0.3491894,0.2572767,-0.2760785,1.930,44.827,-312.752,0.0401554,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861632,1,OK,0.6825354,-0.3892751,-0.5831865,-0.2061647,86.899,-115.387,-161.870,0.0033567,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861640,1,OK,0.8583364,0.3504034,0.2545167,-0.2751314,1.452,44.541,-312.835,0.0528170,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861640,1,OK,0.6825026,-0.3891503,-0.5832396,-0.2063584,86.888,-115.387,-161.848,0.0025350,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861648,1,OK,0.8576261,0.3505130,0.2535378,-0.2780946,1.037,44.046,-312.751,0.0413583,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861648,1,OK,0.6825554,-0.3893121,-0.5831346,-0.2061754,86.887,-115.394,-161.856,0.0020152,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861656,1,OK,0.8568412,0.3512097,0.2532516,-0.2798901,0.702,43.296,-312.349,0.0282105,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861656,1,OK,0.6825504,-0.3893262,-0.5831425,-0.2061430,86.895,-115.401,-161.860,0.0026464,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861664,1,OK,0.8573524,0.3512002,0.2526922,-0.2788405,0.300,42.037,-312.155,0.0381837,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861664,1,OK,0.6825242,-0.3892436,-0.5831993,-0.2062249,86.899,-115.401,-161.858,0.0028594,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861672,1,OK,0.8570860,0.3510253,0.2523615,-0.2801759,0.224,40.367,-311.632,0.0419610,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861672,1,OK,0.6824887,-0.3891040,-0.5832846,-0.2063647,86.898,-115.402,-161.865,0.0037013,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861680,1,OK,0.8559589,0.3519076,0.2532151,-0.2817400,-0.012,38.601,-311.246,0.0418031,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861680,1,OK,0.6825130,-0.3891741,-0.5832318,-0.2063012,86.901,-115.402,-161.864,0.0039508,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861688,1,OK,0.8553241,0.3516897,0.2539983,-0.2832312,-0.029,36.822,-310.888,0.0313307,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861688,1,OK,0.6824939,-0.3891544,-0.5832634,-0.2063123,86.905,-115.407,-161.861,0.0040706,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861696,1,OK,0.8570441,0.3515568,0.2523354,-0.2796605,0.219,35.303,-310.531,0.0425702,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861696,1,OK,0.6824341,-0.3890323,-0.5833813,-0.2064069,86.917,-115.409,-161.875,0.0038863,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861704,1,OK,0.8578022,0.3512485,0.2512483,-0.2787009,0.602,34.264,-310.111,0.0425079,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861704,1,OK,0.6823782,-0.3887997,-0.5835220,-0.2066321,86.914,-115.409,-161.879,0.0050378,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861712,1,OK,0.8581019,0.3506989,0.2509364,-0.2787514,0.953,32.833,-309.475,0.0396496,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861712,1,OK,0.6823290,-0.3886217,-0.5836309,-0.2068218,86.914,-115.406,-161.886,0.0064879,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861720,1,OK,0.8580188,0.3507710,0.2516127,-0.2783064,1.279,30.949,-309.026,0.0408273,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861720,1,OK,0.6823820,-0.3888092,-0.5835245,-0.2065947,86.924,-115.407,-161.899,0.0062598,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861728,1,OK,0.8591335,0.3512415,0.2510748,-0.2747371,1.674,28.941,-308.871,0.0376098,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861728,1,OK,0.6823874,-0.3887945,-0.5835279,-0.2065949,86.925,-115.405,-161.903,0.0062252,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861736,1,OK,0.8592501,0.3505849,0.2515095,-0.2748134,2.232,27.595,-308.680,0.0363154,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861736,1,OK,0.6823975,-0.3888284,-0.5834998,-0.2065772,86.923,-115.405,-161.900,0.0072993,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861744,1,OK,0.8608621,0.3508867,0.2493200,-0.2713567,2.632,26.419,-308.425,0.0460058,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861744,1,OK,0.6824339,-0.3889488,-0.5834151,-0.2064692,86.918,-115.407,-161.893,0.0081300,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861752,1,OK,0.8612444,0.3502804,0.2490490,-0.2711759,2.775,24.634,-307.444,0.0422623,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861752,1,OK,0.6825401,-0.3892405,-0.5831967,-0.2061854,86.914,-115.403,-161.886,0.0064166,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861760,1,OK,0.8606732,0.3503555,0.2500187,-0.2719987,2.769,22.001,-306.411,0.0358028,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861760,1,OK,0.6825270,-0.3891912,-0.5832253,-0.2062410,86.911,-115.401,-161.889,0.0065535,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861768,1,OK,0.8606704,0.3503093,0.2503927,-0.2717228,2.687,18.676,-306.010,0.0392432,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861768,1,OK,0.6825874,-0.3893209,-0.5831294,-0.2060675,86.913,-115.399,-161.901,0.0064328,0
2,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,861776,1,OK,0.8607025,0.3499482,0.2509032,-0.2716158,2.675,15.683,-305.363,0.0453368,0,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,861776,1,OK,0.6826686,-0.3895773,-0.5829420,-0.2058441,86.909,-115.391,-161.881,0.0044384,0
