Pattern, Position, Event, EventNo, Timestamp
0,0,TASK_START,0,222921
1,0,PATTERN_START,0,222921
1, 1, SUCCESS, 0, 10736
1, 2, ERROR, 1, 144
1, 2, SUCCESS, 0, 16364
1, 3, SUCCESS, 0, 5593
1, 4, SUCCESS, 0, 2796
1, 5, SUCCESS, 0, 5303
1, 6, SUCCESS, 0, 5184
1,0,PATTERN_FINISH,0,269292
2,0,PATTERN_START,0,274292
2, 1, ERROR, 1, 2930
2, 1, ERROR, 2, 2930
2, 1, ERROR, 3, 3056
2, 1, ERROR, 4, 3070
2, 1, ERROR, 5, 3071
2, 1, ERROR, 6, 3109
2, 1, ERROR, 7, 3479
2, 1, ERROR, 8, 3488
2, 1, ERROR, 9, 3499
2, 1, ERROR, 10, 3507
2, 1, ERROR, 11, 3514
2, 1, ERROR, 12, 3854
2, 1, ERROR, 13, 3882
2, 1, ERROR, 14, 3890
2, 1, ERROR, 15, 3934
2, 1, ERROR, 16, 3935
2, 1, ERROR, 17, 3949
2, 1, SUCCESS, 0, 4749
2, 2, ERROR, 18, 78
2, 2, SUCCESS, 0, 4689
2, 3, SUCCESS, 0, 3032
2, 4, SUCCESS, 0, 2740
2, 5, SUCCESS, 0, 3272
2, 6, SUCCESS, 0, 2651
2,0,PATTERN_FINISH,0,295819
3,0,PATTERN_START,0,300819
3, 1, ERROR, 1, 2877
3, 1, ERROR, 2, 2896
3, 1, ERROR, 3, 3072
3, 1, ERROR, 4, 3076
3, 1, ERROR, 5, 3078
3, 1, ERROR, 6, 3188
3, 1, SUCCESS, 0, 3198
3, 2, SUCCESS, 0, 4499
3, 3, SUCCESS, 0, 2501
3, 4, SUCCESS, 0, 3203
3, 5, SUCCESS, 0, 3450
3, 6, SUCCESS, 0, 3644
3,0,PATTERN_FINISH,0,321709
4,0,PATTERN_START,0,406561
4, 1, SUCCESS, 0, 4387
4, 2, ERROR, 1, 273
4, 2, ERROR, 2, 276
4, 2, ERROR, 3, 277
4, 2, ERROR, 4, 278
4, 2, ERROR, 5, 279
4, 2, ERROR, 6, 280
4, 2, ERROR, 7, 280
4, 2, ERROR, 8, 284
4, 2, ERROR, 9, 298
4, 2, ERROR, 10, 300
4, 2, ERROR, 11, 301
4, 2, ERROR, 12, 319
4, 2, ERROR, 13, 322
4, 2, ERROR, 14, 3093
4, 2, ERROR, 15, 3202
4, 2, ERROR, 16, 3203
4, 2, ERROR, 17, 3206
4, 2, ERROR, 18, 3208
4, 2, ERROR, 19, 3237
4, 2, ERROR, 20, 3238
4, 2, ERROR, 21, 3280
4, 2, ERROR, 22, 3294
4, 2, ERROR, 23, 3307
4, 2, ERROR, 24, 3330
4, 2, ERROR, 25, 3331
4, 2, ERROR, 26, 3332
4, 2, ERROR, 27, 3335
4, 2, ERROR, 28, 3399
4, 2, SUCCESS, 0, 3469
4, 3, SUCCESS, 0, 2445
4, 4, ERROR, 29, 1099
4, 4, ERROR, 30, 1102
4, 4, ERROR, 31, 1105
4, 4, ERROR, 32, 1108
4, 4, ERROR, 33, 1110
4, 4, ERROR, 34, 1113
4, 4, ERROR, 35, 1116
4, 4, ERROR, 36, 1121
4, 4, ERROR, 37, 1122
4, 4, ERROR, 38, 1123
4, 4, ERROR, 39, 1129
4, 4, ERROR, 40, 1133
4, 4, ERROR, 41, 1137
4, 4, ERROR, 42, 1140
4, 4, ERROR, 43, 1141
4, 4, ERROR, 44, 1143
4, 4, ERROR, 45, 1242
4, 4, ERROR, 46, 1244
4, 4, ERROR, 47, 1252
4, 4, ERROR, 48, 1261
4, 4, ERROR, 49, 1262
4, 4, ERROR, 50, 1287
4, 4, ERROR, 51, 1290
4, 4, ERROR, 52, 1297
4, 4, ERROR, 53, 1320
4, 4, ERROR, 54, 1324
4, 4, ERROR, 55, 1342
4, 4, ERROR, 56, 1345
4, 4, ERROR, 57, 1348
4, 4, ERROR, 58, 1353
4, 4, ERROR, 59, 1360
4, 4, ERROR, 60, 1361
4, 4, ERROR, 61, 1366
4, 4, ERROR, 62, 1367
4, 4, ERROR, 63, 1371
4, 4, ERROR, 64, 1378
4, 4, ERROR, 65, 1378
4, 4, ERROR, 66, 1380
4, 4, ERROR, 67, 1391
4, 4, ERROR, 68, 1396
4, 4, ERROR, 69, 1419
4, 4, ERROR, 70, 1427
4, 4, ERROR, 71, 1816
4, 4, ERROR, 72, 1821
4, 4, ERROR, 73, 1823
4, 4, ERROR, 74, 1955
4, 4, ERROR, 75, 1980
4, 4, ERROR, 76, 1993
4, 4, ERROR, 77, 2174
4, 4, ERROR, 78, 2196
4, 4, ERROR, 79, 2204
4, 4, ERROR, 80, 2615
4, 4, ERROR, 81, 2984
4, 4, ERROR, 82, 2987
4, 4, SUCCESS, 0, 3013
4, 5, ERROR, 83, 964
4, 5, ERROR, 84, 971
4, 5, ERROR, 85, 976
4, 5, ERROR, 86, 979
4, 5, ERROR, 87, 989
4, 5, ERROR, 88, 991
4, 5, ERROR, 89, 1026
4, 5, ERROR, 90, 1031
4, 5, ERROR, 91, 1042
4, 5, ERROR, 92, 1044
4, 5, ERROR, 93, 1058
4, 5, ERROR, 94, 1091
4, 5, ERROR, 95, 1095
4, 5, ERROR, 96, 1099
4, 5, ERROR, 97, 1100
4, 5, SUCCESS, 0, 3145
4, 6, ERROR, 98, 405
4, 6, ERROR, 99, 419
4, 6, ERROR, 100, 420
4, 6, ERROR, 101, 508
4, 6, ERROR, 102, 510
4, 6, ERROR, 103, 514
4, 6, ERROR, 104, 516
4, 6, ERROR, 105, 520
4, 6, ERROR, 106, 521
4, 6, ERROR, 107, 522
4, 6, ERROR, 108, 523
4, 6, ERROR, 109, 3993
4, 6, ERROR, 110, 4065
4, 6, ERROR, 111, 4071
4, 6, ERROR, 112, 4077
4, 6, ERROR, 113, 4120
4, 6, ERROR, 114, 4128
4, 6, ERROR, 115, 4202
4, 6, ERROR, 116, 4272
4, 6, ERROR, 117, 4394
4, 6, ERROR, 118, 4396
4, 6, ERROR, 119, 4459
4, 6, ERROR, 120, 4553
4, 6, ERROR, 121, 4556
4, 6, ERROR, 122, 4589
4, 6, ERROR, 123, 4590
4, 6, ERROR, 124, 4592
4, 6, ERROR, 125, 4595
4, 6, ERROR, 126, 4599
4, 6, ERROR, 127, 4613
4, 6, ERROR, 128, 4618
4, 6, ERROR, 129, 4635
4, 6, ERROR, 130, 4639
4, 6, ERROR, 131, 4641
4, 6, ERROR, 132, 4665
4, 6, ERROR, 133, 4666
4, 6, ERROR, 134, 4672
4, 6, ERROR, 135, 4673
4, 6, ERROR, 136, 4674
4, 6, ERROR, 137, 4683
4, 6, SUCCESS, 0, 5556
4,0,PATTERN_FINISH,0,428972
5,0,PATTERN_START,0,433973
5, 1, ERROR, 1, 1241
5, 1, ERROR, 2, 1242
5, 1, ERROR, 3, 1243
5, 1, ERROR, 4, 1245
5, 1, ERROR, 5, 1251
5, 1, ERROR, 6, 1527
5, 1, ERROR, 7, 1558
5, 1, ERROR, 8, 2705
5, 1, ERROR, 9, 2712
5, 1, ERROR, 10, 2718
5, 1, ERROR, 11, 2762
5, 1, ERROR, 12, 2919
5, 1, ERROR, 13, 2925
5, 1, ERROR, 14, 2939
5, 1, ERROR, 15, 2945
5, 1, ERROR, 16, 5050
5, 1, ERROR, 17, 5057
5, 1, ERROR, 18, 5060
5, 1, ERROR, 19, 5063
5, 1, ERROR, 20, 5064
5, 1, ERROR, 21, 5287
5, 1, ERROR, 22, 5289
5, 1, ERROR, 23, 5301
