Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811008,1,OK,92.8829303,4.3818406,-92.8913890,-5.0356186,58.298,-33.467,-169.304,0.0338365,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811016,1,OK,92.8840356,4.3794595,-92.8924883,-5.0375972,58.264,-33.467,-169.341,0.0345321,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811024,1,OK,92.8956726,4.3664630,-92.9041090,-5.0551542,58.480,-33.452,-169.405,0.0355841,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811032,1,OK,92.9484301,4.3673968,-92.9570242,-5.1505637,58.246,-33.561,-169.469,0.0380940,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811040,1,OK,92.9322285,4.3691779,-92.9407822,-5.1217322,58.265,-33.555,-169.452,0.0385668,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811048,1,OK,92.9210569,4.3704369,-92.9295829,-5.1020046,58.274,-33.553,-169.449,0.0385468,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811056,1,OK,92.8928992,4.3729831,-92.9013527,-5.0526065,58.281,-33.480,-169.330,0.0357431,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811064,1,OK,92.8897250,4.3722275,-92.8981664,-5.0470299,58.283,-33.480,-169.326,0.0360213,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811072,1,OK,92.8880829,4.3717275,-92.8965175,-5.0441101,58.284,-33.476,-169.326,0.0360022,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811080,1,OK,92.8860576,4.3731608,-92.8944918,-5.0405536,58.277,-33.473,-169.325,0.0350783,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,2811088,1,OK,92.8884251,4.3728861,-92.8968652,-5.0447976,58.270,-33.484,-169.325,0.0350321,0
