Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605952,1,OK,88.2026549,1.1670284,-88.2022819,-3.3705894,51.716,-34.878,-167.875,0.0323367,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605960,1,OK,88.2029075,1.1682255,-88.2025338,-3.3701421,51.717,-34.877,-167.875,0.0323119,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605968,1,OK,88.2012287,1.1683065,-88.2008545,-3.3733799,51.715,-34.872,-167.872,0.0318966,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605976,1,OK,88.1995237,1.1669745,-88.1991501,-3.3765694,51.714,-34.869,-167.870,0.0321299,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605984,1,OK,88.1996641,1.1679616,-88.1992898,-3.3763040,51.715,-34.866,-167.869,0.0321395,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,605992,1,OK,88.1987096,1.1682468,-88.1983350,-3.3781400,51.718,-34.862,-167.873,0.0317908,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606000,1,OK,88.1984665,1.1686808,-88.1980915,-3.3785598,51.716,-34.862,-167.870,0.0317358,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606008,1,OK,88.1981106,1.1700563,-88.1977347,-3.3792116,51.714,-34.857,-167.867,0.0317664,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606016,1,OK,88.2005085,1.1690698,-88.2001337,-3.3747366,51.714,-34.866,-167.865,0.0318429,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606024,1,OK,88.2033178,1.1687179,-88.2029439,-3.3694816,51.713,-34.875,-167.865,0.0315829,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606032,1,OK,88.2051977,1.1681759,-88.2048244,-3.3659175,51.709,-34.881,-167.866,0.0316231,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606040,1,OK,88.2050170,1.1691812,-88.2046430,-3.3661929,51.708,-34.883,-167.874,0.0315564,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606048,1,OK,88.2056355,1.1695612,-88.2052615,-3.3649834,51.714,-34.883,-167.885,0.0318091,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606056,1,OK,88.2078947,1.1703640,-88.2075206,-3.3606685,51.713,-34.890,-167.881,0.0312429,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606064,1,OK,88.2084100,1.1689245,-88.2080370,-3.3597341,51.709,-34.894,-167.880,0.0311976,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606072,1,OK,88.2106675,1.1680159,-88.2102955,-3.3555360,51.709,-34.899,-167.878,0.0314192,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606080,1,OK,88.2098723,1.1672736,-88.2095007,-3.3569792,51.708,-34.897,-167.881,0.0317610,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606088,1,OK,88.2094953,1.1664806,-88.2091241,-3.3577161,51.705,-34.898,-167.878,0.0321898,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,606096,1,OK,88.2090820,1.1665242,-88.2087106,-3.3584783,51.708,-34.892,-167.877,0.0319710,0
