Tools,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011616,1,OK,0.7045729,-0.4219899,-0.5534933,-0.1383716,95.240,-102.520,-162.114,0.0052914,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011616,1,OK,0.9143445,0.2574885,0.1266994,-0.2856941,-15.344,64.584,-268.572,0.0451226,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011624,1,OK,0.7045452,-0.4218284,-0.5536204,-0.1384963,95.245,-102.523,-162.135,0.0025700,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011624,1,OK,0.9143867,0.2573917,0.1266921,-0.2856496,-15.326,64.562,-268.559,0.0450544,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011632,1,OK,0.7044728,-0.4214702,-0.5539014,-0.1388315,95.251,-102.522,-162.165,0.0015713,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011632,1,OK,0.9144216,0.2572380,0.1266330,-0.2857023,-15.324,64.553,-268.491,0.0452116,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011640,1,OK,0.7043776,-0.4212336,-0.5541281,-0.1391276,95.262,-102.524,-162.156,0.0040092,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011640,1,OK,0.9145030,0.2571685,0.1264492,-0.2855857,-15.321,64.570,-268.424,0.0450188,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011648,1,OK,0.7043767,-0.4211788,-0.5541472,-0.1392215,95.262,-102.520,-162.156,0.0042049,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011648,1,OK,0.9146849,0.2572630,0.1260866,-0.2850778,-15.306,64.593,-268.393,0.0446195,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011656,1,OK,0.7044143,-0.4213261,-0.5540315,-0.1390465,95.262,-102.521,-162.164,0.0037276,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011656,1,OK,0.9147983,0.2573160,0.1257120,-0.2848315,-15.284,64.585,-268.400,0.0444799,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011664,1,OK,0.7044206,-0.4213727,-0.5540114,-0.1389537,95.271,-102.521,-162.178,0.0042301,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011664,1,OK,0.9149415,0.2574119,0.1254299,-0.2844089,-15.279,64.567,-268.413,0.0450010,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011672,1,OK,0.7044024,-0.4213433,-0.5540475,-0.1389908,95.271,-102.522,-162.170,0.0051728,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011672,1,OK,0.9150103,0.2574410,0.1252361,-0.2842467,-15.279,64.539,-268.423,0.0455780,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011680,1,OK,0.7044020,-0.4213576,-0.5540352,-0.1389985,95.267,-102.524,-162.151,0.0049283,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011680,1,OK,0.9150586,0.2575069,0.1250718,-0.2841038,-15.267,64.525,-268.393,0.0455950,0
2,Port 12: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,6011688,1,OK,0.7043865,-0.4212828,-0.5540821,-0.1391170,95.258,-102.528,-162.136,0.0058404,0,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,6011688,1,OK,0.9151392,0.2575149,0.1249366,-0.2838966,-15.248,64.506,-268.362,0.0456854,0
