Pattern, Position, Event, EventNo, Timestamp
0,0,TASK_START,0,152050
1,0,PATTERN_START,0,152050
1, 1, SUCCESS, 0, 6197
1, 2, SUCCESS, 0, 3566
1, 3, SUCCESS, 0, 3504
1, 4, SUCCESS, 0, 1559
1, 5, SUCCESS, 0, 2780
1, 6, SUCCESS, 0, 3779
1,0,PATTERN_FINISH,0,173830
2,0,PATTERN_START,0,178831
2, 1, SUCCESS, 0, 5106
2, 2, SUCCESS, 0, 2788
2, 3, SUCCESS, 0, 1661
2, 4, SUCCESS, 0, 1928
2, 5, SUCCESS, 0, 2828
2, 6, SUCCESS, 0, 1725
2,0,PATTERN_FINISH,0,195260
3,0,PATTERN_START,0,200260
3, 1, SUCCESS, 0, 5423
3, 2, SUCCESS, 0, 1969
3, 3, SUCCESS, 0, 2845
3, 4, SUCCESS, 0, 1939
3, 5, ERROR, 1, 100
3, 5, SUCCESS, 0, 3314
3, 6, SUCCESS, 0, 2715
3,0,PATTERN_FINISH,0,218861
4,0,PATTERN_START,0,264174
4, 1, SUCCESS, 0, 3932
4, 2, SUCCESS, 0, 2618
4, 3, SUCCESS, 0, 2756
4, 4, SUCCESS, 0, 2402
4, 5, SUCCESS, 0, 3779
4, 6, SUCCESS, 0, 3550
4,0,PATTERN_FINISH,0,283608
5,0,PATTERN_START,0,288608
5, 1, ERROR, 1, 784
5, 1, ERROR, 2, 792
5, 1, ERROR, 3, 793
5, 1, ERROR, 4, 793
5, 1, ERROR, 5, 798
5, 1, ERROR, 6, 799
5, 1, ERROR, 7, 800
5, 1, ERROR, 8, 801
5, 1, ERROR, 9, 802
5, 1, ERROR, 10, 803
5, 1, ERROR, 11, 805
5, 1, ERROR, 12, 808
5, 1, ERROR, 13, 809
5, 1, ERROR, 14, 810
5, 1, ERROR, 15, 811
5, 1, ERROR, 16, 849
5, 1, ERROR, 17, 850
5, 1, ERROR, 18, 851
5, 1, ERROR, 19, 852
5, 1, ERROR, 20, 853
5, 1, ERROR, 21, 859
5, 1, ERROR, 22, 860
5, 1, ERROR, 23, 883
5, 1, ERROR, 24, 883
5, 1, ERROR, 25, 925
5, 1, SUCCESS, 0, 2494
5, 2, SUCCESS, 0, 2949
5, 3, SUCCESS, 0, 1899
5, 4, SUCCESS, 0, 1098
5, 5, SUCCESS, 0, 2496
5, 6, SUCCESS, 0, 2616
5,0,PATTERN_FINISH,0,302554
6,0,PATTERN_START,0,307554
6, 1, SUCCESS, 0, 2302
6, 2, SUCCESS, 0, 3532
6, 3, SUCCESS, 0, 2337
6, 4, ERROR, 1, 2570
6, 4, ERROR, 2, 2707
6, 4, ERROR, 3, 2707
6, 4, ERROR, 4, 2708
6, 4, ERROR, 5, 2708
6, 4, ERROR, 6, 2709
6, 4, ERROR, 7, 2711
6, 4, ERROR, 8, 2712
6, 4, ERROR, 9, 2714
6, 4, ERROR, 10, 2716
6, 4, ERROR, 11, 2726
6, 4, SUCCESS, 0, 2754
6, 5, SUCCESS, 0, 3223
6, 6, SUCCESS, 0, 2739
6,0,PATTERN_FINISH,0,324837
0,0,TASK_FINISH,0,324837

