Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123640,1,OK,91.5233493,5.3553186,-91.5300293,-3.0373240,50.302,-36.869,-168.876,0.0237431,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123648,1,OK,91.5201484,5.3567839,-91.5268181,-3.0309288,50.299,-36.863,-168.878,0.0231307,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123656,1,OK,91.5204181,5.3573675,-91.5270905,-3.0314624,50.297,-36.864,-168.884,0.0228757,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123664,1,OK,91.5215982,5.3557622,-91.5282717,-3.0338131,50.294,-36.873,-168.877,0.0227859,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123672,1,OK,91.5244562,5.3549533,-91.5311402,-3.0395330,50.294,-36.880,-168.869,0.0232168,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123680,1,OK,91.5233660,5.3565320,-91.5300492,-3.0373913,50.299,-36.872,-168.869,0.0239917,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123688,1,OK,91.5252593,5.3568881,-91.5319517,-3.0411618,50.304,-36.876,-168.879,0.0246477,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123696,1,OK,91.5241967,5.3571578,-91.5308851,-3.0390413,50.310,-36.867,-168.882,0.0254320,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123704,1,OK,91.5247506,5.3575140,-91.5314424,-3.0401507,50.310,-36.869,-168.886,0.0252078,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123712,1,OK,91.5236683,5.3585579,-91.5303579,-3.0379972,50.310,-36.861,-168.888,0.0258325,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123720,1,OK,91.5241576,5.3592497,-91.5308511,-3.0389725,50.309,-36.863,-168.894,0.0254920,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123728,1,OK,91.5273993,5.3575387,-91.5341027,-3.0454424,50.310,-36.865,-168.890,0.0263847,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123736,1,OK,91.5263350,5.3568604,-91.5330321,-3.0433109,50.314,-36.854,-168.888,0.0275138,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123744,1,OK,91.5261001,5.3580653,-91.5327991,-3.0428446,50.322,-36.846,-168.893,0.0282149,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123752,1,OK,91.5248246,5.3581683,-91.5315183,-3.0402775,50.322,-36.845,-168.898,0.0268599,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123760,1,OK,91.5263262,5.3560804,-91.5330213,-3.0432621,50.319,-36.854,-168.894,0.0266866,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123768,1,OK,91.5251882,5.3550281,-91.5318756,-3.0409976,50.320,-36.851,-168.891,0.0262890,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123776,1,OK,91.5244785,5.3551756,-91.5311632,-3.0395993,50.322,-36.846,-168.893,0.0263219,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123784,1,OK,91.5256830,5.3548652,-91.5323722,-3.0419947,50.318,-36.851,-168.891,0.0260959,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123792,1,OK,91.5273759,5.3547760,-91.5340723,-3.0453649,50.318,-36.856,-168.896,0.0262504,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123800,1,OK,91.5260406,5.3549840,-91.5327316,-3.0427144,50.317,-36.853,-168.886,0.0265319,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123808,1,OK,91.5263461,5.3550581,-91.5330386,-3.0433267,50.318,-36.858,-168.883,0.0260564,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123816,1,OK,91.5250832,5.3552035,-91.5317706,-3.0408204,50.318,-36.855,-168.883,0.0258880,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123824,1,OK,91.5264688,5.3549775,-91.5331617,-3.0435924,50.311,-36.864,-168.885,0.0255509,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123832,1,OK,91.5274750,5.3548681,-91.5341720,-3.0456054,50.308,-36.869,-168.885,0.0262324,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123840,1,OK,91.5269292,5.3550701,-91.5336243,-3.0445040,50.310,-36.864,-168.877,0.0260784,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123848,1,OK,91.5267802,5.3551197,-91.5334749,-3.0441980,50.308,-36.861,-168.876,0.0258497,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123856,1,OK,91.5275143,5.3544529,-91.5342105,-3.0456410,50.303,-36.867,-168.864,0.0252710,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123864,1,OK,91.5284797,5.3534060,-91.5351775,-3.0475428,50.307,-36.865,-168.865,0.0253489,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123872,1,OK,91.5280684,5.3539140,-91.5347657,-3.0467195,50.310,-36.863,-168.862,0.0250915,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123880,1,OK,91.5282575,5.3545781,-91.5349573,-3.0471023,50.310,-36.863,-168.876,0.0253828,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123888,1,OK,91.5264873,5.3553871,-91.5331813,-3.0435698,50.306,-36.860,-168.879,0.0250696,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123896,1,OK,91.5289220,5.3552657,-91.5356264,-3.0484224,50.303,-36.872,-168.867,0.0247946,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123904,1,OK,91.5287413,5.3551343,-91.5354446,-3.0480498,50.304,-36.871,-168.865,0.0244605,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123912,1,OK,91.5290642,5.3554664,-91.5357697,-3.0486833,50.304,-36.872,-168.869,0.0240482,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123920,1,OK,91.5295380,5.3559900,-91.5362469,-3.0496047,50.302,-36.872,-168.875,0.0237070,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123928,1,OK,91.5325139,5.3552653,-91.5392341,-3.0555219,50.299,-36.884,-168.869,0.0236873,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123936,1,OK,91.5315840,5.3547041,-91.5382986,-3.0536756,50.302,-36.880,-168.872,0.0239832,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123944,1,OK,91.5320262,5.3547124,-91.5387428,-3.0545691,50.297,-36.886,-168.869,0.0239414,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123952,1,OK,91.5322645,5.3532647,-91.5389786,-3.0550474,50.295,-36.888,-168.868,0.0237386,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123960,1,OK,91.5322507,5.3522100,-91.5389620,-3.0549973,50.295,-36.888,-168.852,0.0234261,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123968,1,OK,91.5326714,5.3526066,-91.5393855,-3.0558359,50.299,-36.885,-168.858,0.0243073,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123976,1,OK,91.5315807,5.3529349,-91.5382909,-3.0536648,50.299,-36.885,-168.872,0.0242573,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1123984,1,OK,91.5299509,5.3523465,-91.5366524,-3.0504210,50.299,-36.879,-168.864,0.0245732,0
