Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785672,1,OK,90.8717900,-0.7426910,-90.8718632,1.7428318,51.282,-32.486,-168.096,0.0498208,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785680,1,OK,90.8721359,-0.7425276,-90.8722091,1.7435227,51.280,-32.492,-168.104,0.0505541,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785688,1,OK,90.8717388,-0.7399351,-90.8718115,1.7427273,51.280,-32.495,-168.112,0.0502783,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785696,1,OK,90.8705062,-0.7401733,-90.8705788,1.7402651,51.276,-32.490,-168.101,0.0503769,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785704,1,OK,90.8732282,-0.7398245,-90.8733010,1.7457042,51.276,-32.503,-168.101,0.0505470,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785712,1,OK,90.8740181,-0.7394501,-90.8740909,1.7472869,51.276,-32.507,-168.110,0.0508109,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785720,1,OK,90.8729618,-0.7390958,-90.8730345,1.7451744,51.272,-32.502,-168.111,0.0504398,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785728,1,OK,90.8721655,-0.7389182,-90.8722380,1.7435802,51.275,-32.496,-168.113,0.0497513,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785736,1,OK,90.8714299,-0.7380183,-90.8715023,1.7421092,51.275,-32.498,-168.110,0.0502541,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785744,1,OK,90.8720948,-0.7381471,-90.8721672,1.7434389,51.274,-32.499,-168.108,0.0501539,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785752,1,OK,90.8694156,-0.7376029,-90.8694877,1.7380833,51.277,-32.487,-168.109,0.0502093,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785760,1,OK,90.8685367,-0.7377314,-90.8686088,1.7363250,51.278,-32.482,-168.106,0.0493837,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785768,1,OK,90.8699259,-0.7378272,-90.8699980,1.7391032,51.278,-32.483,-168.100,0.0492932,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785776,1,OK,90.8723323,-0.7386807,-90.8724048,1.7439161,51.279,-32.494,-168.099,0.0497263,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785784,1,OK,90.8709319,-0.7398287,-90.8710045,1.7411216,51.281,-32.484,-168.099,0.0491582,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785792,1,OK,90.8704270,-0.7400742,-90.8704996,1.7401110,51.278,-32.481,-168.095,0.0486854,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785800,1,OK,90.8724143,-0.7427055,-90.8724876,1.7440839,51.280,-32.485,-168.089,0.0484916,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785808,1,OK,90.8737983,-0.7429422,-90.8738718,1.7468513,51.277,-32.493,-168.088,0.0490806,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785816,1,OK,90.8740689,-0.7445789,-90.8741427,1.7473912,51.278,-32.487,-168.083,0.0483498,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785824,1,OK,90.8742666,-0.7429767,-90.8743401,1.7477851,51.279,-32.487,-168.097,0.0480180,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785832,1,OK,90.8767701,-0.7438963,-90.8768440,1.7527897,51.276,-32.494,-168.089,0.0476464,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785840,1,OK,90.8771654,-0.7438191,-90.8772394,1.7535812,51.273,-32.493,-168.089,0.0476986,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785848,1,OK,90.8777562,-0.7448308,-90.8778303,1.7547617,51.270,-32.496,-168.092,0.0477318,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785856,1,OK,90.8769838,-0.7439983,-90.8770577,1.7532168,51.271,-32.492,-168.101,0.0472333,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785864,1,OK,90.8759816,-0.7427940,-90.8760552,1.7512132,51.270,-32.489,-168.097,0.0475027,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785872,1,OK,90.8750618,-0.7418376,-90.8751351,1.7493740,51.269,-32.488,-168.105,0.0480661,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785880,1,OK,90.8748927,-0.7402335,-90.8749658,1.7490354,51.269,-32.485,-168.104,0.0477134,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785888,1,OK,90.8739436,-0.7390332,-90.8740163,1.7471386,51.268,-32.485,-168.107,0.0480912,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785896,1,OK,90.8733942,-0.7382932,-90.8734668,1.7460409,51.267,-32.484,-168.101,0.0486883,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785904,1,OK,90.8729939,-0.7384992,-90.8730664,1.7452382,51.263,-32.483,-168.100,0.0491868,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785912,1,OK,90.8738880,-0.7375048,-90.8739604,1.7470245,51.265,-32.485,-168.109,0.0491558,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785920,1,OK,90.8752546,-0.7378027,-90.8753271,1.7497580,51.268,-32.490,-168.105,0.0492479,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785928,1,OK,90.8752805,-0.7387905,-90.8753533,1.7498138,51.272,-32.490,-168.101,0.0497445,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785936,1,OK,90.8740915,-0.7384065,-90.8741641,1.7474383,51.270,-32.485,-168.084,0.0502521,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785944,1,OK,90.8762445,-0.7388644,-90.8763173,1.7517422,51.265,-32.495,-168.080,0.0507554,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785952,1,OK,90.8774363,-0.7399443,-90.8775095,1.7541245,51.265,-32.501,-168.070,0.0507196,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785960,1,OK,90.8781140,-0.7396173,-90.8781871,1.7554783,51.263,-32.506,-168.079,0.0504989,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785968,1,OK,90.8795672,-0.7405113,-90.8796407,1.7583843,51.260,-32.511,-168.078,0.0504572,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785976,1,OK,90.8817514,-0.7412675,-90.8818252,1.7627539,51.257,-32.524,-168.085,0.0505018,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785984,1,OK,90.8805591,-0.7417494,-90.8806329,1.7603723,51.257,-32.522,-168.076,0.0504171,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3785992,1,OK,90.8783363,-0.7417855,-90.8784099,1.7559283,51.257,-32.513,-168.075,0.0505304,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786000,1,OK,90.8760906,-0.7412050,-90.8761639,1.7514379,51.256,-32.509,-168.080,0.0507216,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786008,1,OK,90.8769902,-0.7409437,-90.8770635,1.7532350,51.255,-32.512,-168.080,0.0503116,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786016,1,OK,90.8772051,-0.7414271,-90.8772785,1.7536622,51.250,-32.515,-168.090,0.0504866,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786024,1,OK,90.8751325,-0.7405315,-90.8752056,1.7495166,51.254,-32.503,-168.100,0.0494129,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786032,1,OK,90.8744078,-0.7404014,-90.8744808,1.7480697,51.253,-32.500,-168.104,0.0495528,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786040,1,OK,90.8739544,-0.7412592,-90.8740275,1.7471630,51.255,-32.497,-168.098,0.0496960,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786048,1,OK,90.8701657,-0.7420385,-90.8702387,1.7395891,51.260,-32.482,-168.087,0.0490932,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786056,1,OK,90.8676437,-0.7406407,-90.8677162,1.7345440,51.264,-32.467,-168.093,0.0487494,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786064,1,OK,90.8702412,-0.7423517,-90.8703143,1.7397396,51.260,-32.478,-168.098,0.0496941,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,3786072,1,OK,90.8713169,-0.7417210,-90.8713899,1.7418891,51.258,-32.483,-168.099,0.0497319,0
