Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393160,1,OK,90.6640617,2.4345226,-90.6646617,1.3269931,58.166,-35.717,-168.941,0.0181606,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393168,1,OK,90.6637959,2.4343344,-90.6643955,1.3264612,58.164,-35.721,-168.932,0.0183378,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393176,1,OK,90.6648730,2.4343460,-90.6654736,1.3286075,58.159,-35.729,-168.937,0.0182134,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393184,1,OK,90.6618194,2.4356429,-90.6624179,1.3225054,58.166,-35.715,-168.943,0.0183578,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393192,1,OK,90.6612703,2.4348478,-90.6618679,1.3214080,58.162,-35.715,-168.945,0.0184742,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393200,1,OK,90.6628808,2.4336962,-90.6634793,1.3246262,58.158,-35.725,-168.949,0.0182164,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393208,1,OK,90.6613754,2.4340512,-90.6619726,1.3216166,58.159,-35.721,-168.945,0.0186584,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393216,1,OK,90.6593091,2.4347878,-90.6599049,1.3174887,58.162,-35.709,-168.948,0.0187351,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393224,1,OK,90.6562554,2.4352836,-90.6568486,1.3113933,58.159,-35.702,-168.948,0.0186401,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393232,1,OK,90.6580472,2.4350916,-90.6586420,1.3149786,58.159,-35.704,-168.950,0.0192755,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393240,1,OK,90.6585499,2.4339941,-90.6591446,1.3159820,58.161,-35.705,-168.959,0.0186966,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393248,1,OK,90.6572075,2.4335165,-90.6578008,1.3132994,58.159,-35.705,-168.972,0.0182438,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393256,1,OK,90.6556296,2.4351105,-90.6562222,1.3101479,58.166,-35.699,-168.982,0.0179429,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393264,1,OK,90.6551741,2.4353927,-90.6557664,1.3092372,58.161,-35.703,-168.980,0.0176445,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393272,1,OK,90.6537911,2.4344575,-90.6543817,1.3064708,58.163,-35.700,-168.969,0.0175107,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393280,1,OK,90.6525628,2.4358142,-90.6531530,1.3040133,58.164,-35.697,-168.974,0.0173875,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393288,1,OK,90.6530125,2.4345852,-90.6536025,1.3049131,58.162,-35.707,-168.976,0.0174519,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393296,1,OK,90.6534307,2.4353062,-90.6540214,1.3057487,58.159,-35.711,-168.971,0.0173382,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393304,1,OK,90.6552340,2.4343607,-90.6558259,1.3093464,58.159,-35.717,-168.969,0.0173895,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393312,1,OK,90.6543567,2.4330489,-90.6549472,1.3075930,58.159,-35.715,-168.971,0.0175090,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393320,1,OK,90.6518145,2.4325147,-90.6524024,1.3025133,58.162,-35.708,-168.966,0.0177579,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393328,1,OK,90.6511062,2.4340333,-90.6516942,1.3011004,58.170,-35.696,-168.956,0.0179526,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393336,1,OK,90.6513497,2.4322638,-90.6519371,1.3015906,58.166,-35.697,-168.949,0.0181216,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393344,1,OK,90.6537871,2.4329777,-90.6543770,1.3064575,58.167,-35.705,-168.959,0.0177005,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393352,1,OK,90.6542850,2.4345649,-90.6548762,1.3074540,58.166,-35.704,-168.970,0.0175334,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393360,1,OK,90.6540144,2.4353133,-90.6546057,1.3069184,58.166,-35.699,-168.964,0.0180105,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393368,1,OK,90.6547913,2.4364021,-90.6553838,1.3084688,58.169,-35.695,-168.965,0.0176618,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393376,1,OK,90.6557767,2.4355170,-90.6563697,1.3104387,58.169,-35.696,-168.965,0.0175605,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393384,1,OK,90.6542097,2.4360477,-90.6548015,1.3073107,58.173,-35.688,-168.969,0.0179291,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393392,1,OK,90.6563161,2.4389188,-90.6569112,1.3115162,58.178,-35.686,-168.976,0.0175917,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393400,1,OK,90.6592933,2.4392940,-90.6598913,1.3174668,58.176,-35.691,-168.974,0.0180354,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393408,1,OK,90.6640928,2.4381359,-90.6646946,1.3270538,58.169,-35.703,-168.972,0.0178748,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393416,1,OK,90.6676471,2.4391808,-90.6682526,1.3341508,58.168,-35.709,-168.981,0.0178890,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393424,1,OK,90.6699362,2.4379419,-90.6705431,1.3387291,58.168,-35.708,-168.974,0.0181363,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393432,1,OK,90.6698895,2.4386006,-90.6704967,1.3386367,58.171,-35.702,-168.972,0.0181444,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393440,1,OK,90.6709288,2.4378927,-90.6715367,1.3407131,58.171,-35.701,-168.967,0.0180829,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393448,1,OK,90.6698900,2.4387217,-90.6704973,1.3386411,58.172,-35.688,-168.965,0.0186317,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393456,1,OK,90.6733923,2.4386164,-90.6740027,1.3456368,58.171,-35.693,-168.964,0.0185266,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393464,1,OK,90.6754841,2.4383762,-90.6760963,1.3498136,58.167,-35.696,-168.957,0.0178543,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393472,1,OK,90.6743383,2.4369093,-90.6749487,1.3475250,58.161,-35.698,-168.946,0.0177171,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393480,1,OK,90.6753777,2.4357334,-90.6759885,1.3495995,58.160,-35.699,-168.946,0.0172450,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393488,1,OK,90.6729186,2.4350392,-90.6735268,1.3446863,58.160,-35.693,-168.952,0.0176515,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393496,1,OK,90.6708488,2.4343388,-90.6714548,1.3405512,58.162,-35.691,-168.944,0.0174832,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393504,1,OK,90.6693530,2.4346155,-90.6699578,1.3375589,58.164,-35.688,-168.944,0.0172305,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393512,1,OK,90.6709850,2.4345366,-90.6715912,1.3408187,58.166,-35.691,-168.939,0.0172014,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393520,1,OK,90.6708641,2.4335927,-90.6714698,1.3405786,58.166,-35.692,-168.938,0.0173483,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393528,1,OK,90.6726263,2.4321026,-90.6732328,1.3440987,58.164,-35.701,-168.938,0.0170579,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393536,1,OK,90.6710006,2.4326208,-90.6716059,1.3408506,58.167,-35.702,-168.939,0.0172058,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393544,1,OK,90.6719468,2.4325806,-90.6725529,1.3427436,58.167,-35.708,-168.940,0.0175184,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393552,1,OK,90.6719003,2.4318598,-90.6725060,1.3426522,58.171,-35.704,-168.946,0.0179331,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393560,1,OK,90.6718540,2.4333333,-90.6724604,1.3425603,58.170,-35.706,-168.950,0.0180966,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393568,1,OK,90.6726658,2.4336636,-90.6732731,1.3441819,58.166,-35.711,-168.944,0.0176661,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393576,1,OK,90.6744233,2.4346240,-90.6750327,1.3476967,58.171,-35.710,-168.956,0.0177432,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393584,1,OK,90.6737401,2.4348076,-90.6743489,1.3463360,58.172,-35.703,-168.954,0.0183587,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393592,1,OK,90.6738078,2.4346442,-90.6744166,1.3464669,58.170,-35.706,-168.959,0.0184286,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393600,1,OK,90.6760001,2.4346100,-90.6766109,1.3508450,58.171,-35.712,-168.963,0.0182761,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393608,1,OK,90.6761925,2.4341671,-90.6768032,1.3512305,58.173,-35.711,-168.960,0.0182402,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393616,1,OK,90.6777225,2.4329390,-90.6783340,1.3542889,58.172,-35.713,-168.964,0.0179756,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393624,1,OK,90.6761559,2.4329515,-90.6767660,1.3511568,58.171,-35.704,-168.966,0.0181408,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393632,1,OK,90.6781654,2.4333790,-90.6787775,1.3551722,58.169,-35.708,-168.966,0.0181133,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393640,1,OK,90.6755915,2.4339105,-90.6762016,1.3500336,58.171,-35.693,-168.965,0.0188584,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393648,1,OK,90.6765619,2.4349299,-90.6771733,1.3519721,58.176,-35.692,-168.965,0.0190337,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,6393656,1,OK,90.6764498,2.4349280,-90.6770611,1.3517501,58.172,-35.689,-168.950,0.0193866,0
