Tools,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957776,1,OK,59.2436789,-12.9009571,58.3566004,-58.2545112,-49.825,-50.174,-226.284,0.0296986,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957784,1,OK,59.2728543,-12.9117076,58.3852966,-58.1165512,-49.606,-50.132,-226.397,0.0151103,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957792,1,OK,59.2800515,-13.0278151,58.3762889,-58.1238865,-48.871,-49.857,-226.316,0.0237519,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957800,1,OK,59.2906772,-13.1003424,58.3769389,-58.0995759,-48.272,-49.738,-226.400,0.0202376,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957808,1,OK,59.2482954,-13.2279393,58.3145876,-58.1160816,-48.149,-49.772,-226.304,0.0247526,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957816,1,OK,59.2645933,-13.2360989,58.3303123,-58.0652573,-47.866,-49.566,-226.122,0.0288622,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957832,1,OK,59.1880632,-13.2641186,58.2468278,-58.1795280,-47.407,-49.368,-225.671,0.0186707,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957840,1,OK,59.1197035,-13.3192454,58.1678045,-58.2575062,-47.328,-49.497,-225.666,0.0233238,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957848,1,OK,59.0728667,-13.3632814,58.1126861,-58.3195344,-47.400,-49.510,-225.490,0.0310547,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957856,1,OK,59.1015354,-13.3896171,58.1385634,-58.2133445,-47.261,-49.423,-225.626,0.0336974,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957864,1,OK,59.1397908,-13.4263566,58.1728569,-58.1184756,-46.987,-49.393,-225.768,0.0191457,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957872,1,OK,59.2181769,-13.4734425,58.2473074,-58.0639882,-46.638,-49.378,-226.021,0.0178659,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957880,1,OK,59.2728683,-13.6204204,58.2822493,-57.9158913,-46.553,-49.635,-226.473,0.0314544,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957888,1,OK,59.3827897,-13.6132543,58.3976058,-57.7417958,-46.431,-49.732,-226.868,0.0242891,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957896,1,OK,59.3710156,-13.6729933,58.3764379,-57.7858830,-46.507,-49.915,-226.949,0.0206146,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957904,1,OK,59.4493189,-13.6009614,58.4685959,-57.6353329,-46.184,-49.654,-226.797,0.0206556,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957912,1,OK,59.3990537,-13.6890103,58.4031993,-57.6987614,-45.999,-49.786,-226.690,0.0304791,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957920,1,OK,59.4250695,-13.8265751,58.4095525,-57.6375820,-45.609,-49.971,-226.934,0.0240879,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957928,1,OK,59.4950580,-13.9288025,58.4669090,-57.4843926,-45.230,-50.067,-227.075,0.0266731,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957936,1,OK,59.5277874,-14.0250557,58.4863106,-57.3505016,-44.886,-50.097,-227.167,0.0266274,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957944,1,OK,59.5094368,-14.0657840,58.4609357,-57.3751703,-44.390,-49.972,-226.903,0.0206587,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957952,1,OK,59.4568329,-14.1563858,58.3920921,-57.4489627,-44.253,-50.041,-226.771,0.0294730,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957960,1,OK,59.4427290,-14.1601016,58.3768054,-57.4625291,-44.133,-49.959,-226.524,0.0236233,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957968,1,OK,59.3982066,-14.1738591,58.3282264,-57.4613682,-44.061,-50.026,-226.364,0.0306545,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957976,1,OK,59.3865320,-14.2121558,58.3100697,-57.5302402,-43.967,-50.096,-226.258,0.0258828,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957984,1,OK,59.4147435,-14.2471981,58.3340235,-57.5104618,-43.889,-50.120,-226.188,0.0260938,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1957992,1,OK,59.3957492,-14.2156471,58.3191407,-57.5098905,-43.816,-50.198,-226.171,0.0350098,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958000,1,OK,59.3966231,-14.2515120,58.3144375,-57.4890313,-43.665,-50.206,-226.150,0.0268151,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958008,1,OK,59.3794919,-14.2890975,58.2906536,-57.5227471,-43.475,-50.202,-226.071,0.0311808,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958016,1,OK,59.4197418,-14.3466179,58.3236108,-57.4237442,-43.257,-50.188,-226.131,0.0270296,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958024,1,OK,59.4220118,-14.4475987,58.3099825,-57.4300897,-43.021,-50.169,-226.184,0.0267776,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958032,1,OK,59.4418594,-14.5124244,58.3203907,-57.3494693,-42.728,-50.040,-226.185,0.0312998,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958040,1,OK,59.3784126,-14.5880431,58.2419251,-57.4359534,-42.607,-50.108,-226.134,0.0348806,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958048,1,OK,59.3669945,-14.5828894,58.2308146,-57.5137485,-42.367,-49.963,-226.063,0.0214593,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958056,1,OK,59.3712500,-14.6167829,58.2297980,-57.4319649,-42.044,-49.732,-225.932,0.0308324,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958064,1,OK,59.3336087,-14.7820831,58.1635138,-57.4570079,-41.676,-49.798,-225.933,0.0284241,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958072,1,OK,59.3851525,-14.9513151,58.1896352,-57.4515760,-41.115,-49.712,-226.031,0.0248733,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958080,1,OK,59.4914858,-15.1178246,58.2734532,-57.1465738,-40.388,-49.646,-226.469,0.0329164,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958088,1,OK,59.5821311,-15.2960483,58.3386983,-56.9263973,-39.742,-49.622,-226.816,0.0289814,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958096,1,OK,59.6874037,-15.4291646,58.4267995,-56.7135546,-39.290,-49.567,-227.233,0.0358431,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958104,1,OK,59.6831368,-15.4942676,58.4112430,-56.7512490,-39.127,-49.512,-227.226,0.0271850,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958112,1,OK,59.6566303,-15.4902068,58.3840606,-56.7917210,-39.021,-49.414,-227.092,0.0281071,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958120,1,OK,59.6098060,-15.5203332,58.3296625,-56.8677031,-39.056,-49.366,-226.928,0.0301518,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958128,1,OK,59.5605345,-15.5566564,58.2715892,-56.9313889,-38.976,-49.305,-226.798,0.0301388,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958136,1,OK,59.5973436,-15.6400602,58.2959402,-56.8199234,-38.646,-49.189,-226.868,0.0273301,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958144,1,OK,59.6255451,-15.7488883,58.3067548,-56.7790781,-38.238,-49.263,-227.091,0.0311052,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958152,1,OK,59.7224439,-15.9385628,58.3757058,-56.5094967,-37.479,-49.228,-227.494,0.0353674,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958160,1,OK,59.8337358,-16.1328865,58.4588240,-56.3312703,-36.582,-48.992,-227.774,0.0260937,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958168,1,OK,59.8763199,-16.2752739,58.4784274,-56.2189083,-36.111,-48.785,-227.930,0.0285506,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958176,1,OK,60.1048554,-16.0433065,58.7607640,-55.7498166,-35.301,-47.588,-227.125,0.0226722,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958184,1,OK,59.7056524,-16.3137094,58.2910688,-56.4974572,-35.799,-48.139,-227.081,0.0146989,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958192,1,OK,59.7510418,-16.3280252,58.3364829,-56.3784948,-35.757,-47.977,-227.330,0.0249994,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958200,1,OK,59.7514391,-16.3885248,58.3259488,-56.4151076,-35.749,-48.044,-227.427,0.0253194,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958208,1,OK,59.7696082,-16.4342999,58.3368585,-56.4283440,-35.733,-48.206,-227.780,0.0248212,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958216,1,OK,59.8220260,-16.4670591,58.3863796,-56.2502997,-35.714,-48.263,-228.056,0.0337072,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958224,1,OK,59.9021538,-16.3996235,58.4833922,-56.0797201,-35.616,-48.027,-228.059,0.0328319,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958232,1,OK,59.8807816,-16.4782014,58.4465485,-56.2402057,-35.643,-48.157,-228.231,0.0286160,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958240,1,OK,59.8928649,-16.5019229,58.4550286,-56.1107043,-35.592,-48.147,-228.235,0.0338731,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958248,1,OK,59.8784460,-16.5242622,58.4356948,-56.1701534,-35.406,-48.215,-228.305,0.0343545,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958256,1,OK,59.8798654,-16.5346681,58.4353006,-56.2016024,-35.181,-48.147,-228.246,0.0296689,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958264,1,OK,59.9802933,-16.5594834,58.5371322,-55.8937809,-34.986,-47.953,-228.296,0.0372698,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958272,1,OK,59.9730120,-16.6757201,58.5081783,-55.9893122,-34.844,-48.142,-228.678,0.0281789,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958280,1,OK,60.0060808,-16.8006756,58.5202276,-55.9163041,-34.331,-48.013,-228.790,0.0280219,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958288,1,OK,59.9968723,-16.8948929,58.4929759,-55.8985519,-33.790,-47.916,-228.704,0.0262097,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958296,1,OK,60.0148113,-17.0212392,58.4884099,-55.8652364,-33.518,-47.880,-228.786,0.0337885,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958304,1,OK,60.0602527,-17.0833674,58.5250270,-55.7642460,-33.181,-47.660,-228.846,0.0346427,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958312,1,OK,60.0417625,-17.1305765,58.4964693,-55.7344810,-33.010,-47.517,-228.624,0.0198829,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958320,1,OK,59.9771768,-17.1811324,58.4181971,-55.8384653,-32.917,-47.523,-228.525,0.0237733,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958328,1,OK,59.9757720,-17.2196421,58.4093725,-55.8263271,-32.662,-47.391,-228.442,0.0259086,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958336,1,OK,60.0564457,-17.2685956,58.4859007,-55.6336776,-32.330,-47.227,-228.574,0.0260381,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958344,1,OK,60.1082194,-17.3256739,58.5301299,-55.5316265,-32.280,-47.382,-228.898,0.0316119,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958352,1,OK,60.0572625,-17.3637785,58.4685689,-55.5851020,-32.368,-47.609,-228.965,0.0366001,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958360,1,OK,60.1179165,-17.2917747,58.5469178,-55.5948446,-32.235,-47.346,-228.843,0.0189242,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958368,1,OK,60.0654440,-17.3169140,58.4862570,-55.6855211,-32.264,-47.527,-228.899,0.0294994,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958376,1,OK,60.0892762,-17.3316745,58.5088122,-55.7232912,-32.303,-47.395,-228.774,0.0177870,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958384,1,OK,60.1002269,-17.5018596,58.4877626,-55.6333502,-31.911,-47.505,-229.122,0.0371248,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958392,1,OK,60.1258189,-17.5746986,58.5009467,-55.6301485,-31.616,-47.503,-229.358,0.0251582,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958400,1,OK,60.1568141,-17.5615311,58.5365617,-55.5692755,-31.509,-47.409,-229.399,0.0279353,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958408,1,OK,60.1740830,-17.5413755,58.5588786,-55.5886166,-31.492,-47.341,-229.469,0.0220533,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958416,1,OK,60.1463854,-17.5773985,58.5223624,-55.6472933,-31.599,-47.375,-229.392,0.0261961,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958424,1,OK,60.1064782,-17.5959603,58.4761814,-55.6404877,-31.435,-47.364,-229.338,0.0356734,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958432,1,OK,60.1163851,-17.6289924,58.4803215,-55.6030074,-31.246,-47.320,-229.301,0.0285759,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958440,1,OK,60.1511134,-17.7114848,58.5012851,-55.4692199,-30.981,-47.251,-229.364,0.0331093,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958448,1,OK,60.1418641,-17.6475772,58.5038924,-55.6240882,-31.142,-47.198,-229.279,0.0193613,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958456,1,OK,60.1320564,-17.8092105,58.4617318,-55.5578460,-30.609,-46.887,-229.292,0.0326042,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958464,1,OK,60.1500387,-17.8653725,58.4698636,-55.4265188,-30.353,-46.777,-229.324,0.0346748,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958472,1,OK,60.1746642,-17.8672511,58.4958193,-55.4276151,-30.166,-46.566,-229.274,0.0245944,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958480,1,OK,60.1590062,-17.9270753,58.4672280,-55.3901461,-30.114,-46.583,-229.458,0.0335214,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958488,1,OK,60.1628833,-17.9146287,58.4738442,-55.4092665,-30.066,-46.457,-229.416,0.0325184,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958496,1,OK,60.0814891,-17.9315497,58.3834190,-55.5702922,-30.175,-46.590,-229.344,0.0295168,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958504,1,OK,60.1049598,-17.9119947,58.4124160,-55.4355041,-30.064,-46.350,-229.166,0.0402233,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958512,1,OK,60.1297275,-17.9066474,58.4399677,-55.4840414,-29.874,-46.108,-229.117,0.0224709,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958520,1,OK,60.1424875,-17.8883518,58.4572412,-55.4680142,-30.142,-46.503,-229.303,0.0278716,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958528,1,OK,60.1247345,-18.0564109,58.4047471,-55.5348912,-29.825,-46.393,-229.455,0.0394204,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958536,1,OK,60.2128247,-18.1378476,58.4827487,-55.2813894,-29.355,-46.076,-229.747,0.0385616,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958544,1,OK,60.2466841,-18.1016291,58.5262774,-55.2319330,-29.227,-45.877,-229.879,0.0309354,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958552,1,OK,60.2667616,-18.1451818,58.5390581,-55.1634491,-29.275,-45.862,-229.935,0.0286671,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958560,1,OK,60.1897830,-18.1733361,58.4509197,-55.3818853,-29.219,-45.974,-229.868,0.0204582,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958568,1,OK,60.1339014,-18.1868010,58.3883115,-55.4013700,-29.026,-46.005,-229.711,0.0329683,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958576,1,OK,60.2192146,-18.1601133,58.4851192,-55.2975830,-28.796,-45.666,-229.601,0.0236810,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958584,1,OK,60.2152896,-18.2112279,58.4706142,-55.3008797,-28.870,-45.727,-229.796,0.0210592,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958592,1,OK,60.2219770,-18.1314106,58.4938456,-55.2861569,-29.144,-45.867,-229.718,0.0256079,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958600,1,OK,60.2020075,-18.1641472,58.4658702,-55.3104311,-29.089,-45.886,-229.781,0.0272105,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958608,1,OK,60.2095417,-18.1648092,58.4738100,-55.3005623,-29.024,-45.819,-229.790,0.0244089,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958616,1,OK,60.2164737,-18.1746091,58.4792652,-55.2919402,-28.983,-45.775,-229.820,0.0227132,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958624,1,OK,60.2048059,-18.1901206,58.4636358,-55.3199141,-28.934,-45.778,-229.819,0.0227968,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958632,1,OK,60.1965106,-18.2007865,58.4525930,-55.3297626,-28.875,-45.759,-229.819,0.0229987,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958640,1,OK,60.2006594,-18.2124309,58.4546888,-55.3174052,-28.831,-45.718,-229.838,0.0240393,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958648,1,OK,60.2055481,-18.2175916,58.4588868,-55.3195133,-28.810,-45.682,-229.856,0.0232326,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958656,1,OK,60.2045349,-18.2191829,58.4574792,-55.3170584,-28.783,-45.666,-229.872,0.0238184,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958664,1,OK,60.2052525,-18.2346793,58.4551160,-55.3106318,-28.763,-45.645,-229.862,0.0246198,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958680,1,OK,60.1924592,-18.2595174,58.4363697,-55.3441296,-28.664,-45.627,-229.841,0.0250753,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958688,1,OK,60.1892634,-18.2885606,58.4270494,-55.3486934,-28.629,-45.613,-229.875,0.0256373,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958696,1,OK,60.1673081,-18.3138790,58.3983483,-55.3746550,-28.589,-45.634,-229.878,0.0285249,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958704,1,OK,60.1524523,-18.3313129,58.3788554,-55.3906930,-28.546,-45.619,-229.858,0.0299146,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958712,1,OK,60.1116328,-18.3720989,58.3267075,-55.4269982,-28.326,-45.503,-229.748,0.0106626,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958720,1,OK,60.0603047,-18.4087413,58.2640739,-55.5992392,-28.085,-45.292,-229.651,0.0246190,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958728,1,OK,60.0552180,-18.4394243,58.2522879,-55.4913150,-27.943,-45.084,-229.507,0.0477688,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958736,1,OK,59.9483428,-18.4549406,58.1342645,-55.6911572,-27.956,-45.125,-229.288,0.0357241,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958744,1,OK,59.9156869,-18.4517523,58.0998393,-55.7870468,-27.858,-45.054,-229.136,0.0252178,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958752,1,OK,59.9897506,-18.4165993,58.1866830,-55.6371156,-27.860,-44.937,-229.126,0.0408351,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958760,1,OK,60.0331633,-18.4039987,58.2359049,-55.5518131,-28.032,-45.084,-229.407,0.0316151,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958768,1,OK,60.0226683,-18.4135848,58.2226584,-55.5663825,-28.130,-45.218,-229.411,0.0290837,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958776,1,OK,60.0238290,-18.4035978,58.2259638,-55.5875430,-27.923,-45.143,-229.377,0.0309847,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958784,1,OK,60.0106574,-18.4300737,58.2063549,-55.5967795,-28.014,-45.184,-229.422,0.0324855,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958792,1,OK,60.0093752,-18.4402426,58.2028764,-55.5856497,-28.021,-45.188,-229.427,0.0335520,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958800,1,OK,60.0069217,-18.4326739,58.2018052,-55.5781784,-28.021,-45.187,-229.431,0.0344136,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958808,1,OK,60.2111075,-18.2075952,58.4668646,-55.2147811,-28.081,-44.819,-229.229,0.0325666,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958816,1,OK,60.0623131,-18.3294836,58.2825013,-55.4745893,-28.494,-45.610,-229.286,0.0313337,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958824,1,OK,60.0810616,-18.3721143,58.2938872,-55.4468827,-28.173,-45.251,-229.395,0.0325032,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958832,1,OK,60.0845823,-18.3578809,58.3005850,-55.4405571,-28.242,-45.355,-229.404,0.0320639,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958848,1,OK,60.1065278,-18.3420941,58.3273709,-55.4168230,-28.309,-45.501,-229.392,0.0325551,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958864,1,OK,60.1220166,-18.3496552,58.3424473,-55.3963181,-28.301,-45.652,-229.399,0.0329871,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958872,1,OK,60.1268633,-18.4215586,58.3329118,-55.4549489,-28.078,-45.720,-229.404,0.0352884,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958880,1,OK,60.1458017,-18.4512925,58.3471386,-55.4340870,-28.005,-45.734,-229.388,0.0290882,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958888,1,OK,60.1470052,-18.6053455,58.3165843,-55.3318206,-27.515,-45.947,-229.764,0.0242725,0
1,Port 13: NDI-MF2 610060   CAe0-L00021  s/n:38AA8800 Channel:0,1958896,1,OK,60.2326990,-18.6836778,58.3924747,-55.1373283,-27.216,-46.013,-230.209,0.0249661,0
