Tools,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644160,1,OK,89.6970392,-0.7935080,-89.6970102,-0.5304657,50.964,-32.925,-168.745,0.0187566,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644168,1,OK,89.6976571,-0.7930957,-89.6976282,-0.5293661,50.960,-32.924,-168.750,0.0186858,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644176,1,OK,89.6964872,-0.7933054,-89.6964581,-0.5314035,50.956,-32.914,-168.746,0.0186274,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644184,1,OK,89.6986433,-0.7910467,-89.6986145,-0.5276301,50.961,-32.904,-168.746,0.0183273,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644192,1,OK,89.7009358,-0.7912065,-89.7009072,-0.5236122,50.964,-32.892,-168.742,0.0178367,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644200,1,OK,89.7063515,-0.7903113,-89.7063235,-0.5141416,50.972,-32.885,-168.749,0.0178126,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644208,1,OK,89.7131666,-0.7907543,-89.7131393,-0.5021915,50.971,-32.886,-168.758,0.0181823,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644216,1,OK,89.7217266,-0.7917281,-89.7217000,-0.4872117,50.968,-32.889,-168.766,0.0189976,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644224,1,OK,89.7266386,-0.7928359,-89.7266124,-0.4786331,50.970,-32.883,-168.770,0.0193051,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644232,1,OK,89.7317729,-0.7933369,-89.7317472,-0.4696482,50.971,-32.881,-168.782,0.0194360,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644240,1,OK,89.7368771,-0.7947855,-89.7368518,-0.4607080,50.971,-32.880,-168.789,0.0196553,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644248,1,OK,89.7411196,-0.7961202,-89.7410947,-0.4532978,50.976,-32.876,-168.791,0.0198744,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644256,1,OK,89.7475363,-0.7960289,-89.7475119,-0.4420747,50.982,-32.873,-168.801,0.0198852,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644264,1,OK,89.7551989,-0.7967042,-89.7551752,-0.4286639,50.983,-32.875,-168.802,0.0197458,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644272,1,OK,89.7627232,-0.7972289,-89.7627002,-0.4155074,50.986,-32.878,-168.810,0.0203899,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644280,1,OK,89.7678600,-0.7998670,-89.7678373,-0.4064997,50.985,-32.875,-168.818,0.0205053,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644288,1,OK,89.7718527,-0.8022796,-89.7718304,-0.3995151,50.986,-32.874,-168.818,0.0208956,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644296,1,OK,89.7724849,-0.8034492,-89.7724625,-0.3984199,50.991,-32.861,-168.819,0.0203770,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644304,1,OK,89.7780834,-0.8049798,-89.7780615,-0.3886084,50.992,-32.862,-168.824,0.0197899,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644312,1,OK,89.7805922,-0.8064183,-89.7805705,-0.3842188,50.993,-32.856,-168.819,0.0201047,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644320,1,OK,89.7848225,-0.8060441,-89.7848012,-0.3768121,50.998,-32.851,-168.825,0.0200448,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644328,1,OK,89.7901122,-0.8069975,-89.7900914,-0.3675449,51.000,-32.851,-168.818,0.0195316,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644336,1,OK,89.7936893,-0.8099960,-89.7936687,-0.3612872,50.998,-32.859,-168.812,0.0191796,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644344,1,OK,89.7920143,-0.8093121,-89.7919935,-0.3642196,50.998,-32.857,-168.814,0.0193612,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644352,1,OK,89.7891494,-0.8104816,-89.7891283,-0.3692284,50.992,-32.862,-168.810,0.0196040,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644360,1,OK,89.7871175,-0.8086172,-89.7870963,-0.3727883,50.987,-32.867,-168.807,0.0200564,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644368,1,OK,89.7846800,-0.8079941,-89.7846586,-0.3770622,50.988,-32.870,-168.799,0.0198792,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644376,1,OK,89.7836249,-0.8068328,-89.7836034,-0.3788976,50.983,-32.877,-168.796,0.0195806,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644384,1,OK,89.7794728,-0.8065609,-89.7794509,-0.3861700,50.979,-32.878,-168.799,0.0202208,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644392,1,OK,89.7772849,-0.8060939,-89.7772628,-0.3899949,50.977,-32.880,-168.794,0.0199140,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644400,1,OK,89.7753153,-0.8059199,-89.7752931,-0.3934487,50.973,-32.890,-168.796,0.0201217,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644408,1,OK,89.7718577,-0.8039081,-89.7718352,-0.3995006,50.971,-32.891,-168.808,0.0204073,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644416,1,OK,89.7704217,-0.8021295,-89.7703992,-0.4020102,50.970,-32.893,-168.801,0.0204228,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644424,1,OK,89.7710476,-0.8024774,-89.7710252,-0.4009170,50.972,-32.896,-168.800,0.0198928,0
1,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,1644432,1,OK,89.7726239,-0.8019967,-89.7726017,-0.3981516,50.970,-32.901,-168.806,0.0197760,0
