Tools,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,Frame,Face,State,Angle,Latitude,Longitude,Spin,Tx,Ty,Tz,Error,Markers
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722776,1,OK,52.7231060,4.8768785,52.5644788,-19.1707815,44.024,-27.617,-219.431,0.0388607,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722776,1,OK,52.4454419,7.7412066,52.0391805,-39.4309541,40.607,-22.760,-214.589,0.0364791,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722776,1,OK,91.9125601,4.9098243,-91.9196065,-3.7664606,54.878,-35.263,-168.270,0.0546001,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722784,1,OK,52.6968374,4.7850661,52.5440043,-19.2922152,44.340,-27.565,-219.269,0.0428865,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722784,1,OK,52.4050256,7.6733442,52.0053425,-39.5215784,41.015,-22.743,-214.419,0.0347600,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722784,1,OK,91.9104191,4.9103079,-91.9174590,-3.7622036,54.881,-35.259,-168.270,0.0543854,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722792,1,OK,52.5882243,4.7245933,52.4386566,-19.3314594,44.599,-27.520,-219.039,0.0434368,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722792,1,OK,52.2998258,7.5865032,51.9077347,-39.6402235,41.239,-22.640,-214.112,0.0302849,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722792,1,OK,91.9104486,4.9096673,-91.9174868,-3.7622007,54.884,-35.259,-168.264,0.0544162,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722800,1,OK,52.5892786,4.7662846,52.4370550,-19.3442980,44.610,-27.180,-218.826,0.0441074,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722800,1,OK,52.2843721,7.6276708,51.8877486,-39.5942483,41.220,-22.315,-213.934,0.0269085,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722800,1,OK,91.9059948,4.9111472,-91.9130208,-3.7533604,54.888,-35.255,-168.267,0.0547642,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722808,1,OK,52.4994162,4.7777846,52.3459555,-19.3087099,44.603,-27.102,-218.506,0.0435890,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722808,1,OK,52.2151980,7.6111970,51.8193118,-39.7095142,41.198,-22.182,-213.705,0.0298128,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722808,1,OK,91.9017881,4.9135722,-91.9088054,-3.7450306,54.892,-35.254,-168.261,0.0556107,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722816,1,OK,52.4182980,4.6845648,52.2703559,-19.3920399,44.532,-26.659,-218.011,0.0404459,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722816,1,OK,52.1074431,7.5115392,51.7204505,-39.8523425,41.123,-21.807,-213.179,0.0428611,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722816,1,OK,91.8979157,4.9160167,-91.9049258,-3.7373803,54.889,-35.256,-168.250,0.0562323,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722824,1,OK,52.3747211,4.7063892,52.2251565,-19.5215622,44.643,-26.488,-217.670,0.0385736,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722824,1,OK,52.0187209,7.5138496,51.6302426,-40.0897095,41.247,-21.720,-212.819,0.0371024,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722824,1,OK,91.8960284,4.9186151,-91.9030389,-3.7336044,54.886,-35.258,-168.238,0.0564899,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722832,1,OK,52.2708550,4.8264899,52.1129365,-19.5748467,44.488,-26.796,-217.604,0.0310075,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722832,1,OK,51.9699755,7.6668879,51.5646322,-40.0255677,41.134,-21.880,-212.827,0.0365173,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722832,1,OK,91.8924207,4.9207478,-91.8994240,-3.7264171,54.892,-35.247,-168.230,0.0564999,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722840,1,OK,52.2373224,4.9871848,52.0684626,-19.6690373,43.658,-26.355,-217.306,0.0416995,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722840,1,OK,51.9412606,7.8706073,51.5134080,-40.0202354,40.379,-21.509,-212.658,0.0380717,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722840,1,OK,91.8925335,4.9232168,-91.8995442,-3.7266046,54.892,-35.251,-168.231,0.0572392,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722848,1,OK,52.0623821,5.1869063,51.8785045,-19.6101328,42.823,-25.897,-216.808,0.0378000,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722848,1,OK,51.7930483,8.0793928,51.3395066,-40.1439433,39.525,-20.939,-212.231,0.0334071,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722848,1,OK,91.8945987,4.9271487,-91.9016284,-3.7306454,54.896,-35.253,-168.230,0.0576706,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722856,1,OK,51.8247512,5.4029783,51.6234378,-19.8029062,41.863,-25.056,-216.045,0.0457218,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722856,1,OK,51.5820669,8.2754827,51.1023311,-40.4652457,38.613,-20.038,-211.486,0.0361096,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722856,1,OK,91.8976209,4.9321211,-91.9046760,-3.7365946,54.898,-35.256,-168.223,0.0578369,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722864,1,OK,51.5525823,5.6482249,51.3303073,-20.0045285,41.034,-24.043,-215.373,0.0420756,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722864,1,OK,51.3082937,8.4971138,50.7971615,-40.8386925,37.729,-19.006,-210.602,0.0382091,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722864,1,OK,91.9024796,4.9364274,-91.9095652,-3.7461720,54.898,-35.266,-168.220,0.0585065,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722872,1,OK,51.2583535,5.9336148,51.0102982,-20.0528481,40.192,-22.950,-214.806,0.0443991,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722872,1,OK,51.1258466,8.7893394,50.5748493,-40.9567014,36.707,-17.544,-209.967,0.0289734,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722872,1,OK,91.9075534,4.9392946,-91.9146662,-3.7561695,54.901,-35.267,-168.225,0.0583985,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722880,1,OK,50.9836199,6.2218643,50.7080072,-20.0701383,39.374,-21.839,-214.170,0.0396246,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722880,1,OK,50.8309555,9.1007388,50.2333238,-41.0769295,36.089,-16.739,-209.569,0.0293847,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722880,1,OK,91.9143707,4.9432454,-91.9215204,-3.7695958,54.901,-35.272,-168.211,0.0591266,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722888,1,OK,50.7548779,6.3763067,50.4629310,-20.1075722,38.582,-20.474,-213.442,0.0361920,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722888,1,OK,50.6070083,9.2495966,49.9843704,-41.2003141,35.159,-15.312,-208.941,0.0411888,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722888,1,OK,91.9226595,4.9470646,-91.9298513,-3.7859738,54.898,-35.279,-168.213,0.0586827,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722896,1,OK,50.4884176,6.4582848,50.1859922,-20.2459628,37.920,-19.628,-212.954,0.0417721,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722896,1,OK,50.3253599,9.3933143,49.6763832,-41.4055626,34.643,-14.577,-208.636,0.0379504,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722896,1,OK,91.9308786,4.9494115,-91.9381080,-3.8021716,54.898,-35.284,-168.217,0.0584734,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722904,1,OK,50.3805839,6.6164374,50.0618217,-20.3370617,37.875,-18.782,-212.880,0.0445634,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722904,1,OK,50.1966786,9.4454536,49.5373248,-41.5744797,34.472,-13.683,-208.504,0.0337665,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722904,1,OK,91.9401391,4.9514854,-91.9474093,-3.8204153,54.898,-35.285,-168.225,0.0587583,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722912,1,OK,50.2743319,6.6251272,49.9535111,-20.3807224,37.820,-18.139,-212.937,0.0394122,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722912,1,OK,50.0968483,9.4853931,49.4294315,-41.6913920,34.439,-13.028,-208.521,0.0364404,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722912,1,OK,91.9518845,4.9546230,-91.9592081,-3.8435960,54.899,-35.299,-168.245,0.0589492,0
3,Port 10: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722920,1,OK,50.1432648,6.6426621,49.8192189,-20.4452683,37.933,-17.650,-212.998,0.0417910,0,Port 11: NDI-MF2 610016 T6A0-L00051  s/n:3A913800 Channel:0,722920,1,OK,50.0108645,9.4878926,49.3410308,-41.7670577,34.592,-12.409,-208.569,0.0332765,0,Port 12: NDI-MF2 610016 T6a0-L00018  s/n:38C3F80A Channel:0,722920,1,OK,91.9583904,4.9560042,-91.9657426,-3.8564057,54.895,-35.303,-168.249,0.0586337,0
